Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 36 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 3.16M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 3,220,480 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 1342: loss 0.1534, time 30.83ms, mfu 1.00%
iter 1343: loss 0.1641, time 26.41ms, mfu 1.01%
iter 1344: loss 0.1576, time 25.00ms, mfu 1.03%
iter 1345: loss 0.1760, time 27.62ms, mfu 1.03%
iter 1346: loss 0.1795, time 29.49ms, mfu 1.02%
iter 1347: loss 0.1740, time 30.46ms, mfu 1.02%
iter 1348: loss 0.1632, time 29.69ms, mfu 1.01%
iter 1349: loss 0.1730, time 30.39ms, mfu 1.01%
iter 1350: loss 0.1577, time 31.57ms, mfu 1.00%
iter 1351: loss 0.1550, time 26.04ms, mfu 1.01%
iter 1352: loss 0.1587, time 21.86ms, mfu 1.04%
iter 1353: loss 0.1654, time 38.78ms, mfu 1.01%
iter 1354: loss 0.1648, time 26.51ms, mfu 1.02%
iter 1355: loss 0.1563, time 32.46ms, mfu 1.01%
iter 1356: loss 0.1517, time 27.48ms, mfu 1.01%
iter 1357: loss 0.1496, time 28.24ms, mfu 1.01%
iter 1358: loss 0.1631, time 29.48ms, mfu 1.01%
iter 1359: loss 0.1644, time 32.10ms, mfu 1.00%
iter 1360: loss 0.1538, time 26.90ms, mfu 1.01%
iter 1361: loss 0.1547, time 32.75ms, mfu 1.00%
iter 1362: loss 0.1591, time 25.88ms, mfu 1.01%
iter 1363: loss 0.1772, time 26.45ms, mfu 1.02%
iter 1364: loss 0.1619, time 28.93ms, mfu 1.02%
iter 1365: loss 0.1518, time 32.57ms, mfu 1.00%
iter 1366: loss 0.1627, time 33.30ms, mfu 0.99%
iter 1367: loss 0.1533, time 32.21ms, mfu 0.98%
iter 1368: loss 0.1615, time 26.28ms, mfu 0.99%
iter 1369: loss 0.1561, time 33.73ms, mfu 0.98%
iter 1370: loss 0.1584, time 28.75ms, mfu 0.98%
iter 1371: loss 0.1518, time 31.89ms, mfu 0.98%
iter 1372: loss 0.1556, time 28.21ms, mfu 0.98%
iter 1373: loss 0.1580, time 28.24ms, mfu 0.99%
iter 1374: loss 0.1561, time 24.74ms, mfu 1.00%
iter 1375: loss 0.1568, time 36.18ms, mfu 0.98%
iter 1376: loss 0.1542, time 20.19ms, mfu 1.03%
iter 1377: loss 0.1561, time 33.62ms, mfu 1.01%
iter 1378: loss 0.1533, time 30.70ms, mfu 1.01%
iter 1379: loss 0.1479, time 29.37ms, mfu 1.00%
iter 1380: loss 0.1510, time 20.83ms, mfu 1.04%
iter 1381: loss 0.1455, time 33.67ms, mfu 1.02%
iter 1382: loss 0.1453, time 32.63ms, mfu 1.01%
iter 1383: loss 0.1552, time 30.75ms, mfu 1.00%
iter 1384: loss 0.1485, time 25.80ms, mfu 1.02%
iter 1385: loss 0.1470, time 28.87ms, mfu 1.01%
iter 1386: loss 0.1492, time 27.42ms, mfu 1.02%
iter 1387: loss 0.1550, time 29.37ms, mfu 1.02%
iter 1388: loss 0.1509, time 30.77ms, mfu 1.01%
iter 1389: loss 0.1511, time 31.56ms, mfu 1.00%
iter 1390: loss 0.1464, time 29.15ms, mfu 1.00%
iter 1391: loss 0.1461, time 33.23ms, mfu 0.99%
iter 1392: loss 0.1470, time 28.55ms, mfu 0.99%
iter 1393: loss 0.1516, time 26.84ms, mfu 1.00%
iter 1394: loss 0.1544, time 26.32ms, mfu 1.01%
iter 1395: loss 0.1658, time 23.82ms, mfu 1.03%
iter 1396: loss 0.1639, time 33.10ms, mfu 1.01%
iter 1397: loss 0.1528, time 27.83ms, mfu 1.02%
iter 1398: loss 0.1493, time 27.89ms, mfu 1.02%
iter 1399: loss 0.1505, time 24.65ms, mfu 1.04%
iter 1400: loss 0.1634, time 35.87ms, mfu 1.01%
iter 1401: loss 0.1558, time 21.66ms, mfu 1.05%
iter 1402: loss 0.1543, time 31.73ms, mfu 1.03%
iter 1403: loss 0.1577, time 24.03ms, mfu 1.05%
iter 1404: loss 0.1523, time 36.31ms, mfu 1.02%
iter 1405: loss 0.1541, time 27.38ms, mfu 1.03%
iter 1406: loss 0.1640, time 24.99ms, mfu 1.04%
iter 1407: loss 0.1533, time 30.74ms, mfu 1.03%
iter 1408: loss 0.1562, time 27.15ms, mfu 1.03%
iter 1409: loss 0.1537, time 25.30ms, mfu 1.05%
iter 1410: loss 0.1570, time 30.58ms, mfu 1.04%
iter 1411: loss 0.1607, time 33.17ms, mfu 1.02%
iter 1412: loss 0.1533, time 25.14ms, mfu 1.03%
iter 1413: loss 0.1613, time 29.78ms, mfu 1.03%
iter 1414: loss 0.1515, time 27.43ms, mfu 1.03%
iter 1415: loss 0.1685, time 32.97ms, mfu 1.02%
iter 1416: loss 0.1566, time 23.73ms, mfu 1.04%
iter 1417: loss 0.1475, time 35.45ms, mfu 1.01%
iter 1418: loss 0.1605, time 25.17ms, mfu 1.03%
iter 1419: loss 0.1515, time 28.52ms, mfu 1.03%
iter 1420: loss 0.1512, time 24.23ms, mfu 1.04%
iter 1421: loss 0.1538, time 31.54ms, mfu 1.03%
iter 1422: loss 0.1519, time 24.88ms, mfu 1.04%
iter 1423: loss 0.1566, time 29.17ms, mfu 1.04%
iter 1424: loss 0.1497, time 27.49ms, mfu 1.04%
iter 1425: loss 0.1501, time 24.83ms, mfu 1.05%
iter 1426: loss 0.1498, time 31.58ms, mfu 1.04%
iter 1427: loss 0.1432, time 24.78ms, mfu 1.05%
iter 1428: loss 0.1459, time 23.35ms, mfu 1.07%
iter 1429: loss 0.1538, time 33.45ms, mfu 1.05%
iter 1430: loss 0.1416, time 32.21ms, mfu 1.04%
iter 1431: loss 0.1541, time 24.28ms, mfu 1.05%
iter 1432: loss 0.1462, time 25.41ms, mfu 1.06%
iter 1433: loss 0.1595, time 25.12ms, mfu 1.07%
iter 1434: loss 0.1494, time 32.62ms, mfu 1.05%
iter 1435: loss 0.2023, time 21.94ms, mfu 1.08%
iter 1436: loss 0.1532, time 32.74ms, mfu 1.06%
iter 1437: loss 0.1726, time 25.81ms, mfu 1.07%
iter 1438: loss 0.1597, time 30.46ms, mfu 1.05%
iter 1439: loss 0.1502, time 29.22ms, mfu 1.05%
iter 1440: loss 0.1777, time 21.55ms, mfu 1.08%
iter 1441: loss 0.1614, time 31.09ms, mfu 1.06%
iter 1442: loss 0.1631, time 26.53ms, mfu 1.07%
iter 1443: loss 0.1566, time 33.29ms, mfu 1.05%
iter 1444: loss 0.1615, time 23.37ms, mfu 1.07%
iter 1445: loss 0.1563, time 31.94ms, mfu 1.05%
iter 1446: loss 0.1464, time 24.65ms, mfu 1.06%
iter 1447: loss 0.1426, time 30.69ms, mfu 1.05%
iter 1448: loss 0.1549, time 26.31ms, mfu 1.06%
iter 1449: loss 0.1526, time 27.83ms, mfu 1.06%
iter 1450: loss 0.1471, time 23.87ms, mfu 1.07%
iter 1451: loss 0.1567, time 32.83ms, mfu 1.05%
iter 1452: loss 0.1711, time 23.27ms, mfu 1.07%
iter 1453: loss 0.1494, time 25.49ms, mfu 1.08%
iter 1454: loss 0.1525, time 24.57ms, mfu 1.09%
iter 1455: loss 0.1502, time 36.19ms, mfu 1.06%
iter 1456: loss 0.1703, time 29.75ms, mfu 1.05%
iter 1457: loss 0.1596, time 22.02ms, mfu 1.08%
iter 1458: loss 0.1547, time 27.13ms, mfu 1.08%
iter 1459: loss 0.1515, time 30.70ms, mfu 1.06%
iter 1460: loss 0.1520, time 45.23ms, mfu 1.02%
iter 1461: loss 0.1521, time 25.56ms, mfu 1.03%
iter 1462: loss 0.1520, time 26.60ms, mfu 1.04%
iter 1463: loss 0.1690, time 24.46ms, mfu 1.05%
iter 1464: loss 0.1598, time 29.79ms, mfu 1.05%
iter 1465: loss 0.1483, time 25.92ms, mfu 1.05%
iter 1466: loss 0.1550, time 25.35ms, mfu 1.06%
iter 1467: loss 0.1456, time 25.06ms, mfu 1.07%
iter 1468: loss 0.1608, time 31.94ms, mfu 1.05%
iter 1469: loss 0.1543, time 33.63ms, mfu 1.04%
iter 1470: loss 0.1497, time 23.15ms, mfu 1.06%
iter 1471: loss 0.1533, time 25.46ms, mfu 1.07%
iter 1472: loss 0.1645, time 23.94ms, mfu 1.08%
iter 1473: loss 0.1599, time 31.49ms, mfu 1.06%
iter 1474: loss 0.1602, time 24.90ms, mfu 1.07%
iter 1475: loss 0.1579, time 24.50ms, mfu 1.09%
iter 1476: loss 0.1610, time 24.06ms, mfu 1.10%
iter 1477: loss 0.1527, time 31.59ms, mfu 1.08%
iter 1478: loss 0.1545, time 31.73ms, mfu 1.06%
iter 1479: loss 0.1532, time 24.59ms, mfu 1.07%
iter 1480: loss 0.1532, time 24.78ms, mfu 1.08%
iter 1481: loss 0.1526, time 25.48ms, mfu 1.09%
iter 1482: loss 0.1577, time 34.57ms, mfu 1.06%
iter 1483: loss 0.1602, time 22.37ms, mfu 1.09%
iter 1484: loss 0.1633, time 25.30ms, mfu 1.09%
iter 1485: loss 0.1529, time 31.93ms, mfu 1.07%
iter 1486: loss 0.1492, time 28.81ms, mfu 1.07%
iter 1487: loss 0.1426, time 27.14ms, mfu 1.07%
iter 1488: loss 0.1452, time 25.13ms, mfu 1.08%
iter 1489: loss 0.1442, time 25.55ms, mfu 1.08%
iter 1490: loss 0.1569, time 27.87ms, mfu 1.08%
iter 1491: loss 0.1515, time 31.07ms, mfu 1.06%
iter 1492: loss 0.1415, time 22.33ms, mfu 1.09%
iter 1493: loss 0.1469, time 33.38ms, mfu 1.07%
iter 1494: loss 0.1471, time 24.63ms, mfu 1.08%
iter 1495: loss 0.1505, time 25.44ms, mfu 1.08%
iter 1496: loss 0.1469, time 30.29ms, mfu 1.07%
iter 1497: loss 0.1467, time 24.98ms, mfu 1.08%
iter 1498: loss 0.1444, time 24.81ms, mfu 1.09%
iter 1499: loss 0.1511, time 28.77ms, mfu 1.08%
step 1500: train loss 0.1483, val loss 0.1466
saving checkpoint to out-addition-cot
iter 1500: loss 0.1479, time 456.73ms, mfu 0.98%
iter 1501: loss 0.1537, time 30.54ms, mfu 0.98%
iter 1502: loss 0.1526, time 22.96ms, mfu 1.00%
iter 1503: loss 0.1531, time 31.77ms, mfu 1.00%
iter 1504: loss 0.1421, time 24.60ms, mfu 1.01%
iter 1505: loss 0.1488, time 31.99ms, mfu 1.00%
iter 1506: loss 0.1570, time 26.41ms, mfu 1.01%
iter 1507: loss 0.1446, time 30.98ms, mfu 1.00%
iter 1508: loss 0.1480, time 25.94ms, mfu 1.02%
iter 1509: loss 0.1485, time 24.24ms, mfu 1.03%
iter 1510: loss 0.1451, time 28.82ms, mfu 1.03%
iter 1511: loss 0.1516, time 26.41ms, mfu 1.04%
iter 1512: loss 0.1453, time 25.50ms, mfu 1.05%
iter 1513: loss 0.1487, time 27.79ms, mfu 1.05%
iter 1514: loss 0.1486, time 35.70ms, mfu 1.02%
iter 1515: loss 0.1464, time 23.15ms, mfu 1.05%
iter 1516: loss 0.1396, time 24.82ms, mfu 1.06%
iter 1517: loss 0.1486, time 24.99ms, mfu 1.07%
iter 1518: loss 0.1503, time 24.86ms, mfu 1.08%
iter 1519: loss 0.1459, time 30.24ms, mfu 1.07%
iter 1520: loss 0.1485, time 24.18ms, mfu 1.08%
iter 1521: loss 0.1464, time 24.66ms, mfu 1.09%
iter 1522: loss 0.1479, time 25.55ms, mfu 1.09%
iter 1523: loss 0.1453, time 30.49ms, mfu 1.08%
iter 1524: loss 0.1348, time 26.33ms, mfu 1.08%
iter 1525: loss 0.1417, time 24.28ms, mfu 1.09%
iter 1526: loss 0.1501, time 35.43ms, mfu 1.07%
iter 1527: loss 0.1470, time 28.83ms, mfu 1.06%
iter 1528: loss 0.1478, time 25.30ms, mfu 1.07%
iter 1529: loss 0.1457, time 25.02ms, mfu 1.08%
iter 1530: loss 0.1421, time 32.59ms, mfu 1.06%
iter 1531: loss 0.1408, time 25.80ms, mfu 1.07%
iter 1532: loss 0.1473, time 28.80ms, mfu 1.06%
iter 1533: loss 0.1527, time 28.92ms, mfu 1.05%
iter 1534: loss 0.1448, time 22.81ms, mfu 1.08%
iter 1535: loss 0.1572, time 30.59ms, mfu 1.06%
iter 1536: loss 0.1541, time 30.49ms, mfu 1.05%
iter 1537: loss 0.1541, time 20.13ms, mfu 1.09%
iter 1538: loss 0.1650, time 32.14ms, mfu 1.07%
iter 1539: loss 0.1617, time 25.94ms, mfu 1.08%
iter 1540: loss 0.1581, time 27.26ms, mfu 1.08%
iter 1541: loss 0.1597, time 36.15ms, mfu 1.05%
iter 1542: loss 0.1548, time 26.20ms, mfu 1.05%
iter 1543: loss 0.1537, time 22.52ms, mfu 1.08%
iter 1544: loss 0.1612, time 33.07ms, mfu 1.06%
iter 1545: loss 0.1807, time 28.23ms, mfu 1.05%
iter 1546: loss 0.2063, time 26.65ms, mfu 1.06%
iter 1547: loss 0.1782, time 33.06ms, mfu 1.04%
iter 1548: loss 0.1688, time 24.52ms, mfu 1.05%
iter 1549: loss 0.1442, time 32.03ms, mfu 1.04%
iter 1550: loss 0.1650, time 25.14ms, mfu 1.05%
iter 1551: loss 0.1630, time 24.74ms, mfu 1.06%
iter 1552: loss 0.1577, time 23.62ms, mfu 1.08%
iter 1553: loss 0.1391, time 39.32ms, mfu 1.04%
iter 1554: loss 0.1577, time 20.06ms, mfu 1.09%
iter 1555: loss 0.1474, time 31.39ms, mfu 1.07%
iter 1556: loss 0.1580, time 23.89ms, mfu 1.08%
iter 1557: loss 0.1701, time 31.41ms, mfu 1.07%
iter 1558: loss 0.1599, time 25.20ms, mfu 1.08%
iter 1559: loss 0.1467, time 28.85ms, mfu 1.07%
iter 1560: loss 0.1561, time 20.76ms, mfu 1.10%
iter 1561: loss 0.2173, time 35.74ms, mfu 1.07%
iter 1562: loss 0.2658, time 32.74ms, mfu 1.05%
iter 1563: loss 0.1624, time 26.67ms, mfu 1.06%
iter 1564: loss 0.1530, time 27.60ms, mfu 1.06%
iter 1565: loss 0.1618, time 25.00ms, mfu 1.07%
iter 1566: loss 0.1655, time 30.73ms, mfu 1.05%
iter 1567: loss 0.1775, time 27.27ms, mfu 1.06%
iter 1568: loss 0.1443, time 29.18ms, mfu 1.05%
iter 1569: loss 0.1612, time 26.07ms, mfu 1.06%
iter 1570: loss 0.1548, time 28.57ms, mfu 1.05%
iter 1571: loss 0.1478, time 26.83ms, mfu 1.05%
iter 1572: loss 0.1408, time 26.41ms, mfu 1.06%
iter 1573: loss 0.1412, time 27.73ms, mfu 1.06%
iter 1574: loss 0.1517, time 28.22ms, mfu 1.05%
iter 1575: loss 0.1431, time 29.01ms, mfu 1.05%
iter 1576: loss 0.1537, time 28.24ms, mfu 1.05%
iter 1577: loss 0.1461, time 24.96ms, mfu 1.06%
iter 1578: loss 0.1479, time 24.70ms, mfu 1.07%
iter 1579: loss 0.1462, time 34.05ms, mfu 1.05%
iter 1580: loss 0.1444, time 20.22ms, mfu 1.09%
iter 1581: loss 0.1467, time 32.56ms, mfu 1.07%
iter 1582: loss 0.1493, time 30.08ms, mfu 1.06%
iter 1583: loss 0.1416, time 28.43ms, mfu 1.05%
iter 1584: loss 0.1545, time 22.10ms, mfu 1.08%
iter 1585: loss 0.1387, time 32.50ms, mfu 1.06%
iter 1586: loss 0.1366, time 24.95ms, mfu 1.07%
iter 1587: loss 0.1443, time 28.73ms, mfu 1.06%
iter 1588: loss 0.1436, time 27.84ms, mfu 1.06%
iter 1589: loss 0.1535, time 36.81ms, mfu 1.03%
iter 1590: loss 0.1470, time 29.17ms, mfu 1.03%
iter 1591: loss 0.1425, time 25.82ms, mfu 1.04%
iter 1592: loss 0.1334, time 29.33ms, mfu 1.03%
iter 1593: loss 0.1466, time 25.29ms, mfu 1.05%
iter 1594: loss 0.1446, time 24.61ms, mfu 1.06%
iter 1595: loss 0.1526, time 31.36ms, mfu 1.05%
iter 1596: loss 0.1487, time 25.34ms, mfu 1.06%
iter 1597: loss 0.1448, time 25.77ms, mfu 1.06%
iter 1598: loss 0.1350, time 31.64ms, mfu 1.05%
iter 1599: loss 0.1415, time 24.83ms, mfu 1.06%
iter 1600: loss 0.1569, time 32.21ms, mfu 1.04%
iter 1601: loss 0.1450, time 27.64ms, mfu 1.04%
iter 1602: loss 0.1639, time 28.39ms, mfu 1.04%
iter 1603: loss 0.1421, time 24.77ms, mfu 1.06%
iter 1604: loss 0.1944, time 32.91ms, mfu 1.04%
iter 1605: loss 0.1536, time 23.68ms, mfu 1.06%
iter 1606: loss 0.1524, time 28.07ms, mfu 1.05%
iter 1607: loss 0.1556, time 26.87ms, mfu 1.06%
iter 1608: loss 0.1659, time 33.29ms, mfu 1.04%
iter 1609: loss 0.1562, time 24.87ms, mfu 1.05%
iter 1610: loss 0.1697, time 28.24ms, mfu 1.05%
iter 1611: loss 0.1497, time 29.96ms, mfu 1.04%
iter 1612: loss 0.1523, time 23.16ms, mfu 1.06%
iter 1613: loss 0.1530, time 31.89ms, mfu 1.05%
iter 1614: loss 0.1628, time 28.61ms, mfu 1.04%
iter 1615: loss 0.1799, time 29.17ms, mfu 1.04%
iter 1616: loss 0.1433, time 24.31ms, mfu 1.05%
iter 1617: loss 0.1640, time 32.56ms, mfu 1.04%
iter 1618: loss 0.1525, time 24.25ms, mfu 1.05%
iter 1619: loss 0.1560, time 24.83ms, mfu 1.06%
iter 1620: loss 0.1531, time 29.88ms, mfu 1.06%
iter 1621: loss 0.1538, time 26.34ms, mfu 1.06%
iter 1622: loss 0.1643, time 29.20ms, mfu 1.05%
iter 1623: loss 0.1430, time 21.63ms, mfu 1.08%
iter 1624: loss 0.1443, time 30.67ms, mfu 1.07%
iter 1625: loss 0.1544, time 26.21ms, mfu 1.07%
iter 1626: loss 0.1654, time 32.10ms, mfu 1.06%
iter 1627: loss 0.1840, time 24.64ms, mfu 1.07%
iter 1628: loss 0.1424, time 25.52ms, mfu 1.07%
iter 1629: loss 0.1429, time 25.47ms, mfu 1.08%
iter 1630: loss 0.1548, time 32.14ms, mfu 1.06%
iter 1631: loss 0.1467, time 24.71ms, mfu 1.07%
iter 1632: loss 0.1433, time 25.52ms, mfu 1.08%
iter 1633: loss 0.1442, time 32.12ms, mfu 1.06%
iter 1634: loss 0.1462, time 30.10ms, mfu 1.05%
iter 1635: loss 0.1481, time 19.07ms, mfu 1.10%
iter 1636: loss 0.1485, time 32.59ms, mfu 1.08%
iter 1637: loss 0.1431, time 27.01ms, mfu 1.08%
iter 1638: loss 0.1437, time 22.00ms, mfu 1.10%
iter 1639: loss 0.1505, time 35.57ms, mfu 1.07%
iter 1640: loss 0.1386, time 27.56ms, mfu 1.07%
iter 1641: loss 0.1434, time 25.03ms, mfu 1.08%
iter 1642: loss 0.1593, time 24.81ms, mfu 1.09%
iter 1643: loss 0.1396, time 28.46ms, mfu 1.08%
iter 1644: loss 0.1458, time 29.96ms, mfu 1.07%
iter 1645: loss 0.1433, time 22.76ms, mfu 1.09%
iter 1646: loss 0.1327, time 31.00ms, mfu 1.08%
iter 1647: loss 0.1525, time 25.91ms, mfu 1.08%
iter 1648: loss 0.1443, time 30.12ms, mfu 1.07%
iter 1649: loss 0.1458, time 26.82ms, mfu 1.07%
iter 1650: loss 0.1432, time 25.49ms, mfu 1.08%
iter 1651: loss 0.1428, time 32.60ms, mfu 1.06%
iter 1652: loss 0.1456, time 29.07ms, mfu 1.05%
iter 1653: loss 0.1494, time 19.83ms, mfu 1.09%
iter 1654: loss 0.1370, time 32.96ms, mfu 1.07%
iter 1655: loss 0.1395, time 24.58ms, mfu 1.08%
iter 1656: loss 0.1493, time 32.40ms, mfu 1.06%
iter 1657: loss 0.1457, time 25.10ms, mfu 1.07%
iter 1658: loss 0.1363, time 25.07ms, mfu 1.08%
iter 1659: loss 0.1438, time 29.06ms, mfu 1.07%
iter 1660: loss 0.1413, time 27.80ms, mfu 1.07%
iter 1661: loss 0.1393, time 28.43ms, mfu 1.06%
iter 1662: loss 0.1398, time 22.18ms, mfu 1.09%
iter 1663: loss 0.1462, time 32.34ms, mfu 1.07%
iter 1664: loss 0.1463, time 28.18ms, mfu 1.07%
iter 1665: loss 0.1419, time 29.29ms, mfu 1.06%
iter 1666: loss 0.1450, time 17.85ms, mfu 1.11%
iter 1667: loss 0.1462, time 33.20ms, mfu 1.09%
iter 1668: loss 0.1435, time 33.63ms, mfu 1.07%
iter 1669: loss 0.1433, time 31.32ms, mfu 1.05%
iter 1670: loss 0.1575, time 24.94ms, mfu 1.06%
iter 1671: loss 0.1436, time 30.84ms, mfu 1.05%
iter 1672: loss 0.1493, time 26.81ms, mfu 1.06%
iter 1673: loss 0.1496, time 26.45ms, mfu 1.06%
iter 1674: loss 0.1575, time 29.34ms, mfu 1.05%
iter 1675: loss 0.1444, time 26.41ms, mfu 1.06%
iter 1676: loss 0.1488, time 28.57ms, mfu 1.05%
iter 1677: loss 0.1468, time 27.75ms, mfu 1.05%
iter 1678: loss 0.1402, time 32.04ms, mfu 1.04%
iter 1679: loss 0.1373, time 25.48ms, mfu 1.05%
iter 1680: loss 0.1410, time 23.84ms, mfu 1.06%
iter 1681: loss 0.1470, time 33.31ms, mfu 1.04%
iter 1682: loss 0.1452, time 24.03ms, mfu 1.06%
iter 1683: loss 0.1444, time 29.31ms, mfu 1.05%
iter 1684: loss 0.1410, time 22.28ms, mfu 1.08%
iter 1685: loss 0.1516, time 29.84ms, mfu 1.07%
iter 1686: loss 0.1518, time 27.56ms, mfu 1.07%
iter 1687: loss 0.1462, time 23.24ms, mfu 1.08%
iter 1688: loss 0.1577, time 27.01ms, mfu 1.08%
iter 1689: loss 0.1427, time 32.66ms, mfu 1.06%
iter 1690: loss 0.1526, time 27.36ms, mfu 1.06%
iter 1691: loss 0.1643, time 29.74ms, mfu 1.05%
iter 1692: loss 0.1455, time 24.48ms, mfu 1.07%
iter 1693: loss 0.1482, time 24.69ms, mfu 1.08%
iter 1694: loss 0.1694, time 25.38ms, mfu 1.08%
iter 1695: loss 0.1460, time 32.46ms, mfu 1.07%
iter 1696: loss 0.1793, time 23.87ms, mfu 1.08%
iter 1697: loss 0.1681, time 24.39ms, mfu 1.09%
iter 1698: loss 0.1553, time 33.45ms, mfu 1.07%
iter 1699: loss 0.1496, time 24.10ms, mfu 1.08%
iter 1700: loss 0.1509, time 31.28ms, mfu 1.07%
iter 1701: loss 0.1481, time 25.68ms, mfu 1.07%
iter 1702: loss 0.1411, time 30.08ms, mfu 1.06%
iter 1703: loss 0.1405, time 26.64ms, mfu 1.06%
iter 1704: loss 0.1534, time 28.95ms, mfu 1.06%
iter 1705: loss 0.1450, time 26.38ms, mfu 1.06%
iter 1706: loss 0.1418, time 26.82ms, mfu 1.06%
iter 1707: loss 0.1494, time 31.33ms, mfu 1.05%
iter 1708: loss 0.1438, time 25.60ms, mfu 1.06%
iter 1709: loss 0.1525, time 27.94ms, mfu 1.06%
iter 1710: loss 0.1350, time 24.78ms, mfu 1.07%
iter 1711: loss 0.1483, time 27.69ms, mfu 1.07%
iter 1712: loss 0.1412, time 23.88ms, mfu 1.08%
iter 1713: loss 0.1445, time 31.57ms, mfu 1.06%
iter 1714: loss 0.1362, time 24.59ms, mfu 1.08%
iter 1715: loss 0.1473, time 32.51ms, mfu 1.06%
iter 1716: loss 0.1410, time 50.68ms, mfu 1.01%
iter 1717: loss 0.1505, time 39.25ms, mfu 0.98%
iter 1718: loss 0.1404, time 23.05ms, mfu 1.01%
iter 1719: loss 0.1436, time 26.37ms, mfu 1.02%
iter 1720: loss 0.1387, time 31.03ms, mfu 1.01%
iter 1721: loss 0.1492, time 27.02ms, mfu 1.02%
iter 1722: loss 0.1469, time 27.98ms, mfu 1.02%
iter 1723: loss 0.1482, time 25.43ms, mfu 1.03%
iter 1724: loss 0.1353, time 25.61ms, mfu 1.04%
iter 1725: loss 0.1495, time 29.70ms, mfu 1.03%
iter 1726: loss 0.1442, time 26.50ms, mfu 1.04%
iter 1727: loss 0.1544, time 27.75ms, mfu 1.04%
iter 1728: loss 0.1460, time 29.77ms, mfu 1.03%
iter 1729: loss 0.1472, time 34.35ms, mfu 1.02%
iter 1730: loss 0.1482, time 27.32ms, mfu 1.02%
iter 1731: loss 0.1441, time 26.62ms, mfu 1.03%
iter 1732: loss 0.1496, time 32.38ms, mfu 1.01%
iter 1733: loss 0.1491, time 26.96ms, mfu 1.02%
iter 1734: loss 0.1572, time 31.63ms, mfu 1.01%
iter 1735: loss 0.1454, time 22.94ms, mfu 1.04%
iter 1736: loss 0.1586, time 23.92ms, mfu 1.05%
iter 1737: loss 0.1537, time 32.40ms, mfu 1.04%
iter 1738: loss 0.1468, time 27.30ms, mfu 1.04%
iter 1739: loss 0.1464, time 28.38ms, mfu 1.04%
iter 1740: loss 0.1450, time 28.49ms, mfu 1.04%
iter 1741: loss 0.1571, time 21.33ms, mfu 1.07%
iter 1742: loss 0.1483, time 34.96ms, mfu 1.04%
iter 1743: loss 0.1438, time 28.12ms, mfu 1.04%
iter 1744: loss 0.1825, time 26.44ms, mfu 1.05%
iter 1745: loss 0.1510, time 25.31ms, mfu 1.06%
iter 1746: loss 0.1776, time 25.07ms, mfu 1.07%
iter 1747: loss 0.1645, time 34.30ms, mfu 1.05%
iter 1748: loss 0.1599, time 23.63ms, mfu 1.06%
iter 1749: loss 0.1586, time 32.10ms, mfu 1.05%
step 1750: train loss 0.1556, val loss 0.1580
saving checkpoint to out-addition-cot
iter 1750: loss 0.1479, time 452.23ms, mfu 0.95%
iter 1751: loss 0.1570, time 33.05ms, mfu 0.94%
iter 1752: loss 0.1569, time 24.95ms, mfu 0.96%
iter 1753: loss 0.1551, time 28.80ms, mfu 0.97%
iter 1754: loss 0.2259, time 20.39ms, mfu 1.01%
iter 1755: loss 0.1492, time 33.11ms, mfu 1.00%
iter 1756: loss 0.1757, time 24.61ms, mfu 1.02%
iter 1757: loss 0.1499, time 32.80ms, mfu 1.00%
iter 1758: loss 0.1629, time 23.65ms, mfu 1.03%
iter 1759: loss 0.1474, time 26.29ms, mfu 1.03%
iter 1760: loss 0.1564, time 31.61ms, mfu 1.02%
iter 1761: loss 0.1673, time 29.52ms, mfu 1.02%
iter 1762: loss 0.1426, time 27.74ms, mfu 1.02%
iter 1763: loss 0.1410, time 25.17ms, mfu 1.03%
iter 1764: loss 0.1510, time 24.94ms, mfu 1.05%
iter 1765: loss 0.1466, time 32.22ms, mfu 1.03%
iter 1766: loss 0.1399, time 25.13ms, mfu 1.04%
iter 1767: loss 0.1453, time 23.10ms, mfu 1.07%
iter 1768: loss 0.1502, time 25.98ms, mfu 1.07%
iter 1769: loss 0.1356, time 33.23ms, mfu 1.05%
iter 1770: loss 0.1430, time 28.23ms, mfu 1.05%
iter 1771: loss 0.1416, time 28.91ms, mfu 1.04%
iter 1772: loss 0.1375, time 25.08ms, mfu 1.06%
iter 1773: loss 0.1455, time 23.94ms, mfu 1.07%
iter 1774: loss 0.1360, time 31.65ms, mfu 1.06%
iter 1775: loss 0.1413, time 24.51ms, mfu 1.07%
iter 1776: loss 0.1317, time 29.44ms, mfu 1.06%
iter 1777: loss 0.1441, time 27.88ms, mfu 1.06%
iter 1778: loss 0.1389, time 26.79ms, mfu 1.06%
iter 1779: loss 0.1378, time 27.82ms, mfu 1.06%
iter 1780: loss 0.1410, time 25.84ms, mfu 1.06%
iter 1781: loss 0.1478, time 24.04ms, mfu 1.08%
