Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 36 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 3.16M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 3,220,480 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 1342: loss 0.1619, time 36.44ms, mfu 1.05%
iter 1343: loss 0.1585, time 21.06ms, mfu 1.09%
iter 1344: loss 0.1680, time 31.89ms, mfu 1.07%
iter 1345: loss 0.1602, time 24.63ms, mfu 1.08%
iter 1346: loss 0.1678, time 31.36ms, mfu 1.06%
iter 1347: loss 0.1594, time 25.43ms, mfu 1.07%
iter 1348: loss 0.1730, time 33.22ms, mfu 1.05%
iter 1349: loss 0.1609, time 24.11ms, mfu 1.07%
iter 1350: loss 0.1585, time 28.39ms, mfu 1.06%
iter 1351: loss 0.1909, time 29.28ms, mfu 1.06%
iter 1352: loss 0.1752, time 32.71ms, mfu 1.04%
iter 1353: loss 0.1738, time 27.62ms, mfu 1.04%
iter 1354: loss 0.1656, time 31.73ms, mfu 1.03%
iter 1355: loss 0.1872, time 28.57ms, mfu 1.03%
iter 1356: loss 0.1612, time 29.93ms, mfu 1.02%
iter 1357: loss 0.1564, time 26.36ms, mfu 1.03%
iter 1358: loss 0.1599, time 24.46ms, mfu 1.04%
iter 1359: loss 0.1657, time 30.99ms, mfu 1.03%
iter 1360: loss 0.1562, time 38.57ms, mfu 1.00%
iter 1361: loss 0.1524, time 55.83ms, mfu 0.96%
iter 1362: loss 0.1532, time 52.37ms, mfu 0.92%
iter 1363: loss 0.1573, time 53.92ms, mfu 0.88%
iter 1364: loss 0.1617, time 59.47ms, mfu 0.84%
iter 1365: loss 0.1489, time 45.29ms, mfu 0.82%
iter 1366: loss 0.1519, time 34.24ms, mfu 0.82%
iter 1367: loss 0.1493, time 27.78ms, mfu 0.84%
iter 1368: loss 0.1591, time 37.81ms, mfu 0.84%
iter 1369: loss 0.1488, time 30.87ms, mfu 0.85%
iter 1370: loss 0.1438, time 34.07ms, mfu 0.85%
iter 1371: loss 0.1435, time 32.16ms, mfu 0.85%
iter 1372: loss 0.1472, time 24017.39ms, mfu 0.77%
iter 1373: loss 0.1513, time 220.32ms, mfu 0.70%
iter 1374: loss 0.1525, time 124.91ms, mfu 0.66%
iter 1375: loss 0.1440, time 43.61ms, mfu 0.66%
iter 1376: loss 0.1509, time 34.02ms, mfu 0.68%
iter 1377: loss 0.1540, time 36.10ms, mfu 0.69%
iter 1378: loss 0.1538, time 27.02ms, mfu 0.73%
iter 1379: loss 0.1433, time 36.19ms, mfu 0.74%
iter 1380: loss 0.1478, time 24.77ms, mfu 0.78%
iter 1381: loss 0.1436, time 33.05ms, mfu 0.79%
iter 1382: loss 0.1387, time 36.85ms, mfu 0.79%
iter 1383: loss 0.1559, time 42.59ms, mfu 0.78%
iter 1384: loss 0.1504, time 183.47ms, mfu 0.72%
iter 1385: loss 0.1426, time 40.36ms, mfu 0.72%
iter 1386: loss 0.1425, time 44.65ms, mfu 0.71%
iter 1387: loss 0.1486, time 43.49ms, mfu 0.71%
iter 1388: loss 0.1473, time 97.74ms, mfu 0.66%
iter 1389: loss 0.1475, time 51.85ms, mfu 0.65%
iter 1390: loss 0.1489, time 52.32ms, mfu 0.64%
iter 1391: loss 0.1527, time 43.79ms, mfu 0.65%
iter 1392: loss 0.1460, time 54.45ms, mfu 0.63%
iter 1393: loss 0.1444, time 67.50ms, mfu 0.61%
iter 1394: loss 0.1553, time 77.05ms, mfu 0.59%
iter 1395: loss 0.1664, time 101.32ms, mfu 0.56%
iter 1396: loss 0.1457, time 45.97ms, mfu 0.57%
iter 1397: loss 0.1651, time 63.06ms, mfu 0.56%
iter 1398: loss 0.1475, time 43.41ms, mfu 0.57%
iter 1399: loss 0.1590, time 49.65ms, mfu 0.57%
iter 1400: loss 0.1718, time 36.25ms, mfu 0.59%
iter 1401: loss 0.1547, time 36.89ms, mfu 0.61%
iter 1402: loss 0.1758, time 46.26ms, mfu 0.61%
iter 1403: loss 0.1633, time 48.69ms, mfu 0.61%
iter 1404: loss 0.1647, time 53.69ms, mfu 0.60%
iter 1405: loss 0.1716, time 50.45ms, mfu 0.60%
iter 1406: loss 0.1701, time 51.70ms, mfu 0.60%
iter 1407: loss 0.1586, time 30.43ms, mfu 0.63%
iter 1408: loss 0.1677, time 45.25ms, mfu 0.63%
iter 1409: loss 0.1607, time 33.46ms, mfu 0.66%
iter 1410: loss 0.1571, time 31.43ms, mfu 0.68%
iter 1411: loss 0.1599, time 33.10ms, mfu 0.70%
iter 1412: loss 0.1551, time 33.00ms, mfu 0.72%
iter 1413: loss 0.1606, time 35.53ms, mfu 0.73%
iter 1414: loss 0.1634, time 29.42ms, mfu 0.76%
iter 1415: loss 0.1596, time 40.35ms, mfu 0.75%
iter 1416: loss 0.1527, time 27.05ms, mfu 0.78%
iter 1417: loss 0.1493, time 35.49ms, mfu 0.79%
iter 1418: loss 0.1520, time 35.49ms, mfu 0.79%
iter 1419: loss 0.1575, time 31.59ms, mfu 0.80%
iter 1420: loss 0.1520, time 29.04ms, mfu 0.82%
iter 1421: loss 0.1539, time 31.14ms, mfu 0.83%
iter 1422: loss 0.1578, time 27.88ms, mfu 0.85%
iter 1423: loss 0.1614, time 27.33ms, mfu 0.87%
iter 1424: loss 0.1466, time 28.97ms, mfu 0.89%
iter 1425: loss 0.1564, time 26.93ms, mfu 0.91%
iter 1426: loss 0.1527, time 33.37ms, mfu 0.90%
iter 1427: loss 0.1434, time 29.89ms, mfu 0.91%
iter 1428: loss 0.1479, time 22.39ms, mfu 0.95%
iter 1429: loss 0.1533, time 32.52ms, mfu 0.94%
iter 1430: loss 0.1449, time 29.37ms, mfu 0.95%
iter 1431: loss 0.1500, time 25.91ms, mfu 0.96%
iter 1432: loss 0.1445, time 36.57ms, mfu 0.95%
iter 1433: loss 0.1572, time 27.05ms, mfu 0.96%
iter 1434: loss 0.1438, time 32.91ms, mfu 0.95%
iter 1435: loss 0.1514, time 25.93ms, mfu 0.97%
iter 1436: loss 0.1491, time 26.21ms, mfu 0.98%
iter 1437: loss 0.1407, time 38.05ms, mfu 0.96%
iter 1438: loss 0.1383, time 28.31ms, mfu 0.97%
iter 1439: loss 0.1467, time 30.39ms, mfu 0.97%
iter 1440: loss 0.1456, time 30.50ms, mfu 0.96%
iter 1441: loss 0.1531, time 35.25ms, mfu 0.95%
iter 1442: loss 0.1513, time 33.39ms, mfu 0.94%
iter 1443: loss 0.1548, time 30.59ms, mfu 0.94%
iter 1444: loss 0.1621, time 36.60ms, mfu 0.93%
iter 1445: loss 0.1492, time 35.00ms, mfu 0.92%
iter 1446: loss 0.1598, time 37.87ms, mfu 0.90%
iter 1447: loss 0.1443, time 26.71ms, mfu 0.92%
iter 1448: loss 0.1600, time 36.32ms, mfu 0.91%
iter 1449: loss 0.1457, time 44.36ms, mfu 0.88%
iter 1450: loss 0.1434, time 33.50ms, mfu 0.88%
iter 1451: loss 0.1628, time 40.74ms, mfu 0.86%
iter 1452: loss 0.1592, time 45.17ms, mfu 0.84%
iter 1453: loss 0.1664, time 43.69ms, mfu 0.82%
iter 1454: loss 0.1574, time 41.41ms, mfu 0.81%
iter 1455: loss 0.1474, time 42.04ms, mfu 0.80%
iter 1456: loss 0.1579, time 47.47ms, mfu 0.78%
iter 1457: loss 0.1489, time 41.19ms, mfu 0.77%
iter 1458: loss 0.1452, time 52.24ms, mfu 0.75%
iter 1459: loss 0.1593, time 50.77ms, mfu 0.73%
iter 1460: loss 0.1584, time 43.73ms, mfu 0.73%
iter 1461: loss 0.1577, time 48.07ms, mfu 0.71%
iter 1462: loss 0.1617, time 54.45ms, mfu 0.70%
iter 1463: loss 0.1926, time 51.69ms, mfu 0.68%
iter 1464: loss 0.1609, time 55.59ms, mfu 0.67%
iter 1465: loss 0.1703, time 50.85ms, mfu 0.66%
iter 1466: loss 0.1912, time 54.11ms, mfu 0.64%
iter 1467: loss 0.1462, time 59.95ms, mfu 0.63%
iter 1468: loss 0.1601, time 56.46ms, mfu 0.62%
iter 1469: loss 0.1693, time 62.44ms, mfu 0.60%
iter 1470: loss 0.1570, time 60.74ms, mfu 0.59%
iter 1471: loss 0.1657, time 56.76ms, mfu 0.58%
iter 1472: loss 0.1534, time 62.10ms, mfu 0.57%
iter 1473: loss 0.1659, time 60.50ms, mfu 0.56%
iter 1474: loss 0.1506, time 55.82ms, mfu 0.56%
iter 1475: loss 0.1599, time 56.66ms, mfu 0.55%
iter 1476: loss 0.1438, time 63.39ms, mfu 0.54%
iter 1477: loss 0.1514, time 57.73ms, mfu 0.54%
iter 1478: loss 0.1425, time 53.67ms, mfu 0.54%
iter 1479: loss 0.1587, time 61.95ms, mfu 0.53%
iter 1480: loss 0.1503, time 53.13ms, mfu 0.53%
iter 1481: loss 0.1455, time 54.74ms, mfu 0.53%
iter 1482: loss 0.1443, time 54.74ms, mfu 0.53%
iter 1483: loss 0.1515, time 49.96ms, mfu 0.54%
iter 1484: loss 0.1544, time 50.82ms, mfu 0.54%
iter 1485: loss 0.1573, time 55.19ms, mfu 0.54%
iter 1486: loss 0.1477, time 51.96ms, mfu 0.54%
iter 1487: loss 0.1356, time 45.43ms, mfu 0.55%
iter 1488: loss 0.1480, time 40.83ms, mfu 0.57%
iter 1489: loss 0.1435, time 48.24ms, mfu 0.57%
iter 1490: loss 0.1529, time 50.14ms, mfu 0.57%
iter 1491: loss 0.1516, time 54.58ms, mfu 0.57%
iter 1492: loss 0.1465, time 37.73ms, mfu 0.59%
iter 1493: loss 0.1395, time 46.56ms, mfu 0.59%
iter 1494: loss 0.1468, time 43.08ms, mfu 0.60%
iter 1495: loss 0.1438, time 40.39ms, mfu 0.61%
iter 1496: loss 0.1450, time 46.92ms, mfu 0.61%
iter 1497: loss 0.1427, time 41.12ms, mfu 0.62%
iter 1498: loss 0.1431, time 41.43ms, mfu 0.63%
iter 1499: loss 0.1579, time 41.25ms, mfu 0.64%
step 1500: train loss 0.1508, val loss 0.1499
saving checkpoint to out-addition-cot
iter 1500: loss 0.1506, time 645.15ms, mfu 0.58%
iter 1501: loss 0.1551, time 39.11ms, mfu 0.59%
iter 1502: loss 0.1606, time 33.45ms, mfu 0.62%
iter 1503: loss 0.1566, time 36.66ms, mfu 0.64%
iter 1504: loss 0.1914, time 39.63ms, mfu 0.65%
iter 1505: loss 0.1618, time 38.88ms, mfu 0.66%
iter 1506: loss 0.1895, time 42.37ms, mfu 0.66%
iter 1507: loss 0.1592, time 30.46ms, mfu 0.69%
iter 1508: loss 0.1655, time 32.74ms, mfu 0.71%
iter 1509: loss 0.1573, time 33.50ms, mfu 0.72%
iter 1510: loss 0.1528, time 41.38ms, mfu 0.72%
iter 1511: loss 0.1612, time 31.77ms, mfu 0.74%
iter 1512: loss 0.1508, time 32.61ms, mfu 0.76%
iter 1513: loss 0.1532, time 31.77ms, mfu 0.77%
iter 1514: loss 0.1541, time 33.37ms, mfu 0.78%
iter 1515: loss 0.1466, time 32.61ms, mfu 0.79%
iter 1516: loss 0.1497, time 32.54ms, mfu 0.80%
iter 1517: loss 0.1500, time 34.34ms, mfu 0.81%
iter 1518: loss 0.1545, time 31.43ms, mfu 0.82%
iter 1519: loss 0.1539, time 34.71ms, mfu 0.82%
iter 1520: loss 0.1540, time 30.67ms, mfu 0.83%
iter 1521: loss 0.1497, time 33.38ms, mfu 0.84%
iter 1522: loss 0.1488, time 30.13ms, mfu 0.85%
iter 1523: loss 0.1455, time 25.91ms, mfu 0.88%
iter 1524: loss 0.1381, time 39.40ms, mfu 0.86%
iter 1525: loss 0.1453, time 28.00ms, mfu 0.88%
iter 1526: loss 0.1509, time 31.02ms, mfu 0.88%
iter 1527: loss 0.1700, time 33.28ms, mfu 0.88%
iter 1528: loss 0.1723, time 29.79ms, mfu 0.89%
iter 1529: loss 0.1683, time 27.09ms, mfu 0.91%
iter 1530: loss 0.1529, time 32.93ms, mfu 0.91%
iter 1531: loss 0.1515, time 25.25ms, mfu 0.93%
iter 1532: loss 0.1496, time 31.84ms, mfu 0.93%
iter 1533: loss 0.1515, time 35.02ms, mfu 0.92%
iter 1534: loss 0.1394, time 30.93ms, mfu 0.92%
iter 1535: loss 0.1491, time 32.35ms, mfu 0.92%
iter 1536: loss 0.1437, time 24.63ms, mfu 0.94%
iter 1537: loss 0.1527, time 41.04ms, mfu 0.92%
iter 1538: loss 0.1479, time 24.62ms, mfu 0.95%
iter 1539: loss 0.1648, time 32.57ms, mfu 0.94%
iter 1540: loss 0.1479, time 26.61ms, mfu 0.96%
iter 1541: loss 0.1668, time 30.33ms, mfu 0.96%
iter 1542: loss 0.1951, time 33.93ms, mfu 0.95%
iter 1543: loss 0.1644, time 24.73ms, mfu 0.97%
iter 1544: loss 0.1519, time 33.35ms, mfu 0.96%
iter 1545: loss 0.1738, time 31.40ms, mfu 0.95%
iter 1546: loss 0.1593, time 24.89ms, mfu 0.98%
iter 1547: loss 0.1513, time 33.60ms, mfu 0.96%
iter 1548: loss 0.1547, time 23.46ms, mfu 0.99%
iter 1549: loss 0.1556, time 48.83ms, mfu 0.95%
iter 1550: loss 0.2227, time 26.44ms, mfu 0.97%
iter 1551: loss 0.1596, time 31.54ms, mfu 0.96%
iter 1552: loss 0.1571, time 34.74ms, mfu 0.95%
iter 1553: loss 0.1621, time 31.15ms, mfu 0.95%
iter 1554: loss 0.1540, time 32.28ms, mfu 0.94%
iter 1555: loss 0.1490, time 24.75ms, mfu 0.97%
iter 1556: loss 0.1642, time 32.83ms, mfu 0.96%
iter 1557: loss 0.1508, time 33.17ms, mfu 0.95%
iter 1558: loss 0.1535, time 32.41ms, mfu 0.94%
iter 1559: loss 0.1541, time 22.33ms, mfu 0.98%
iter 1560: loss 0.1590, time 37.90ms, mfu 0.96%
iter 1561: loss 0.1557, time 30.89ms, mfu 0.96%
iter 1562: loss 0.1453, time 27.79ms, mfu 0.96%
iter 1563: loss 0.1530, time 24.99ms, mfu 0.98%
iter 1564: loss 0.1451, time 26.35ms, mfu 1.00%
iter 1565: loss 0.1471, time 31.61ms, mfu 0.99%
iter 1566: loss 0.1974, time 25.11ms, mfu 1.00%
iter 1567: loss 0.1512, time 33.15ms, mfu 0.99%
iter 1568: loss 0.1587, time 33.63ms, mfu 0.98%
iter 1569: loss 0.1531, time 30.68ms, mfu 0.98%
iter 1570: loss 0.1537, time 25.33ms, mfu 0.99%
iter 1571: loss 0.1504, time 25.06ms, mfu 1.01%
iter 1572: loss 0.1383, time 32.43ms, mfu 1.00%
iter 1573: loss 0.1415, time 25.46ms, mfu 1.01%
iter 1574: loss 0.1480, time 31.30ms, mfu 1.00%
iter 1575: loss 0.1427, time 24.77ms, mfu 1.02%
iter 1576: loss 0.1460, time 26.60ms, mfu 1.03%
iter 1577: loss 0.1426, time 38.86ms, mfu 1.00%
iter 1578: loss 0.1434, time 27.05ms, mfu 1.01%
iter 1579: loss 0.1473, time 23.76ms, mfu 1.03%
iter 1580: loss 0.1467, time 39.06ms, mfu 1.00%
iter 1581: loss 0.1464, time 29.50ms, mfu 1.00%
iter 1582: loss 0.1494, time 26.39ms, mfu 1.01%
iter 1583: loss 0.1390, time 25.75ms, mfu 1.02%
iter 1584: loss 0.1418, time 32.90ms, mfu 1.01%
iter 1585: loss 0.1519, time 27.75ms, mfu 1.01%
iter 1586: loss 0.1435, time 22.82ms, mfu 1.04%
iter 1587: loss 0.1427, time 31.70ms, mfu 1.02%
iter 1588: loss 0.1471, time 24.52ms, mfu 1.04%
iter 1589: loss 0.1542, time 33.05ms, mfu 1.02%
iter 1590: loss 0.1475, time 31.94ms, mfu 1.01%
iter 1591: loss 0.1457, time 25.75ms, mfu 1.02%
iter 1592: loss 0.1365, time 24.09ms, mfu 1.04%
iter 1593: loss 0.1531, time 33.93ms, mfu 1.02%
iter 1594: loss 0.1533, time 24.79ms, mfu 1.04%
iter 1595: loss 0.1578, time 31.27ms, mfu 1.03%
iter 1596: loss 0.1532, time 25.74ms, mfu 1.04%
iter 1597: loss 0.1387, time 32.53ms, mfu 1.02%
iter 1598: loss 0.1362, time 27.03ms, mfu 1.03%
iter 1599: loss 0.1530, time 28.65ms, mfu 1.03%
iter 1600: loss 0.1583, time 24.27ms, mfu 1.04%
iter 1601: loss 0.1542, time 32.64ms, mfu 1.03%
iter 1602: loss 0.1469, time 25.85ms, mfu 1.04%
iter 1603: loss 0.1462, time 30.96ms, mfu 1.03%
iter 1604: loss 0.1535, time 25.11ms, mfu 1.04%
iter 1605: loss 0.1335, time 27.90ms, mfu 1.04%
iter 1606: loss 0.1377, time 29.80ms, mfu 1.03%
iter 1607: loss 0.1449, time 34.75ms, mfu 1.01%
iter 1608: loss 0.1401, time 37.11ms, mfu 0.99%
iter 1609: loss 0.1406, time 33.11ms, mfu 0.98%
iter 1610: loss 0.1436, time 25.21ms, mfu 1.00%
iter 1611: loss 0.1346, time 24.13ms, mfu 1.02%
iter 1612: loss 0.1415, time 33.42ms, mfu 1.00%
iter 1613: loss 0.1354, time 24.11ms, mfu 1.02%
iter 1614: loss 0.1480, time 25.30ms, mfu 1.03%
iter 1615: loss 0.1468, time 31.63ms, mfu 1.02%
iter 1616: loss 0.1402, time 23.69ms, mfu 1.04%
iter 1617: loss 0.1482, time 31.27ms, mfu 1.03%
iter 1618: loss 0.1496, time 30.06ms, mfu 1.02%
iter 1619: loss 0.1348, time 28.35ms, mfu 1.02%
iter 1620: loss 0.1456, time 31.91ms, mfu 1.01%
iter 1621: loss 0.1417, time 23.99ms, mfu 1.03%
iter 1622: loss 0.1469, time 33.19ms, mfu 1.02%
iter 1623: loss 0.1418, time 30.08ms, mfu 1.01%
iter 1624: loss 0.1408, time 26.48ms, mfu 1.02%
iter 1625: loss 0.1389, time 24.83ms, mfu 1.03%
iter 1626: loss 0.1500, time 32.68ms, mfu 1.02%
iter 1627: loss 0.1485, time 24.73ms, mfu 1.03%
iter 1628: loss 0.1344, time 32.68ms, mfu 1.02%
iter 1629: loss 0.1466, time 30.55ms, mfu 1.01%
iter 1630: loss 0.1440, time 27.63ms, mfu 1.02%
iter 1631: loss 0.1736, time 25.11ms, mfu 1.03%
iter 1632: loss 0.1537, time 35.56ms, mfu 1.01%
iter 1633: loss 0.1519, time 22.13ms, mfu 1.04%
iter 1634: loss 0.1576, time 33.43ms, mfu 1.02%
iter 1635: loss 0.1546, time 24.48ms, mfu 1.04%
iter 1636: loss 0.1591, time 34.12ms, mfu 1.02%
iter 1637: loss 0.1501, time 21.72ms, mfu 1.05%
iter 1638: loss 0.1519, time 32.75ms, mfu 1.03%
iter 1639: loss 0.1467, time 24.79ms, mfu 1.05%
iter 1640: loss 0.1491, time 33.36ms, mfu 1.03%
iter 1641: loss 0.1478, time 22.97ms, mfu 1.05%
iter 1642: loss 0.1468, time 31.96ms, mfu 1.04%
iter 1643: loss 0.1421, time 25.64ms, mfu 1.05%
iter 1644: loss 0.1472, time 32.45ms, mfu 1.03%
iter 1645: loss 0.1319, time 25.95ms, mfu 1.04%
iter 1646: loss 0.1381, time 30.68ms, mfu 1.03%
iter 1647: loss 0.1461, time 25.46ms, mfu 1.04%
iter 1648: loss 0.1445, time 25.05ms, mfu 1.05%
iter 1649: loss 0.1490, time 31.63ms, mfu 1.04%
iter 1650: loss 0.1456, time 24.85ms, mfu 1.05%
iter 1651: loss 0.1476, time 33.48ms, mfu 1.03%
iter 1652: loss 0.1450, time 24.98ms, mfu 1.05%
iter 1653: loss 0.1453, time 31.72ms, mfu 1.03%
iter 1654: loss 0.1435, time 24.58ms, mfu 1.05%
iter 1655: loss 0.1511, time 33.17ms, mfu 1.03%
iter 1656: loss 0.1502, time 24.97ms, mfu 1.04%
iter 1657: loss 0.1488, time 33.43ms, mfu 1.03%
iter 1658: loss 0.1453, time 30.84ms, mfu 1.02%
iter 1659: loss 0.1514, time 24.97ms, mfu 1.03%
iter 1660: loss 0.1444, time 32.89ms, mfu 1.02%
iter 1661: loss 0.1453, time 33.55ms, mfu 1.00%
iter 1662: loss 0.1476, time 29.06ms, mfu 1.00%
iter 1663: loss 0.1566, time 27.96ms, mfu 1.00%
iter 1664: loss 0.1459, time 26.03ms, mfu 1.02%
iter 1665: loss 0.1465, time 33.29ms, mfu 1.00%
iter 1666: loss 0.1468, time 31.80ms, mfu 0.99%
iter 1667: loss 0.1482, time 27.84ms, mfu 1.00%
iter 1668: loss 0.1418, time 30.77ms, mfu 0.99%
iter 1669: loss 0.1441, time 24.36ms, mfu 1.01%
iter 1670: loss 0.1505, time 37.72ms, mfu 0.99%
iter 1671: loss 0.1478, time 27.48ms, mfu 0.99%
iter 1672: loss 0.1480, time 23.28ms, mfu 1.02%
iter 1673: loss 0.1600, time 33.12ms, mfu 1.00%
iter 1674: loss 0.1537, time 37.63ms, mfu 0.98%
iter 1675: loss 0.1633, time 25.87ms, mfu 1.00%
iter 1676: loss 0.1600, time 25.00ms, mfu 1.01%
iter 1677: loss 0.1541, time 33.11ms, mfu 1.00%
iter 1678: loss 0.1584, time 28.77ms, mfu 1.00%
iter 1679: loss 0.1544, time 27.68ms, mfu 1.00%
iter 1680: loss 0.1434, time 25.35ms, mfu 1.02%
iter 1681: loss 0.1506, time 24.89ms, mfu 1.03%
iter 1682: loss 0.1478, time 37.13ms, mfu 1.01%
iter 1683: loss 0.1537, time 28.01ms, mfu 1.01%
iter 1684: loss 0.1388, time 24.37ms, mfu 1.03%
iter 1685: loss 0.1482, time 33.25ms, mfu 1.01%
iter 1686: loss 0.1490, time 23.95ms, mfu 1.03%
iter 1687: loss 0.1390, time 32.02ms, mfu 1.02%
iter 1688: loss 0.1480, time 25.90ms, mfu 1.03%
iter 1689: loss 0.1414, time 33.34ms, mfu 1.01%
iter 1690: loss 0.1484, time 32.19ms, mfu 1.00%
iter 1691: loss 0.1425, time 33.40ms, mfu 0.99%
iter 1692: loss 0.1465, time 25.66ms, mfu 1.00%
iter 1693: loss 0.1458, time 31.92ms, mfu 0.99%
iter 1694: loss 0.1405, time 25.62ms, mfu 1.01%
iter 1695: loss 0.1409, time 36.12ms, mfu 0.99%
iter 1696: loss 0.1456, time 28.24ms, mfu 0.99%
iter 1697: loss 0.1496, time 27.78ms, mfu 1.00%
iter 1698: loss 0.1463, time 30.30ms, mfu 0.99%
iter 1699: loss 0.1414, time 35.44ms, mfu 0.98%
iter 1700: loss 0.1475, time 28.62ms, mfu 0.98%
iter 1701: loss 0.1385, time 24.24ms, mfu 1.00%
iter 1702: loss 0.1316, time 33.34ms, mfu 0.99%
iter 1703: loss 0.1335, time 27.20ms, mfu 1.00%
iter 1704: loss 0.1437, time 34.50ms, mfu 0.98%
iter 1705: loss 0.1388, time 31.51ms, mfu 0.97%
iter 1706: loss 0.1407, time 22.71ms, mfu 1.00%
iter 1707: loss 0.1419, time 33.24ms, mfu 0.99%
iter 1708: loss 0.1398, time 31.44ms, mfu 0.98%
iter 1709: loss 0.1416, time 26.25ms, mfu 1.00%
iter 1710: loss 0.1319, time 31.09ms, mfu 0.99%
iter 1711: loss 0.1370, time 33.49ms, mfu 0.98%
iter 1712: loss 0.1395, time 32.65ms, mfu 0.97%
iter 1713: loss 0.1446, time 30.48ms, mfu 0.97%
iter 1714: loss 0.1485, time 35.13ms, mfu 0.95%
iter 1715: loss 0.1569, time 31.90ms, mfu 0.95%
iter 1716: loss 0.1515, time 25.62ms, mfu 0.97%
iter 1717: loss 0.1520, time 27.44ms, mfu 0.98%
iter 1718: loss 0.1511, time 29.84ms, mfu 0.98%
iter 1719: loss 0.1559, time 31.94ms, mfu 0.97%
iter 1720: loss 0.1394, time 25.94ms, mfu 0.98%
iter 1721: loss 0.1600, time 25.34ms, mfu 1.00%
iter 1722: loss 0.1492, time 31.63ms, mfu 0.99%
iter 1723: loss 0.1500, time 33.25ms, mfu 0.98%
iter 1724: loss 0.1404, time 22.40ms, mfu 1.01%
iter 1725: loss 0.1624, time 33.85ms, mfu 1.00%
iter 1726: loss 0.1456, time 24.59ms, mfu 1.01%
iter 1727: loss 0.1685, time 34.77ms, mfu 1.00%
iter 1728: loss 0.1555, time 39.19ms, mfu 0.97%
iter 1729: loss 0.1489, time 29.24ms, mfu 0.97%
iter 1730: loss 0.1516, time 32.64ms, mfu 0.96%
iter 1731: loss 0.1570, time 33.55ms, mfu 0.95%
iter 1732: loss 0.1492, time 30.29ms, mfu 0.95%
iter 1733: loss 0.1520, time 25.23ms, mfu 0.97%
iter 1734: loss 0.1456, time 24.19ms, mfu 1.00%
iter 1735: loss 0.1486, time 33.70ms, mfu 0.98%
iter 1736: loss 0.1405, time 31.63ms, mfu 0.98%
iter 1737: loss 0.1458, time 24.42ms, mfu 1.00%
iter 1738: loss 0.1415, time 41.69ms, mfu 0.97%
iter 1739: loss 0.1470, time 24.13ms, mfu 0.99%
iter 1740: loss 0.1438, time 30.46ms, mfu 0.99%
iter 1741: loss 0.1482, time 25.84ms, mfu 1.00%
iter 1742: loss 0.1492, time 33.99ms, mfu 0.99%
iter 1743: loss 0.1559, time 25.06ms, mfu 1.00%
iter 1744: loss 0.1385, time 35.08ms, mfu 0.99%
iter 1745: loss 0.1437, time 29.30ms, mfu 0.99%
iter 1746: loss 0.1377, time 24.27ms, mfu 1.01%
iter 1747: loss 0.1399, time 37.96ms, mfu 0.98%
iter 1748: loss 0.1434, time 30.21ms, mfu 0.98%
iter 1749: loss 0.1469, time 23.17ms, mfu 1.01%
step 1750: train loss 0.1430, val loss 0.1449
saving checkpoint to out-addition-cot
iter 1750: loss 0.1341, time 502.93ms, mfu 0.91%
iter 1751: loss 0.1452, time 25.45ms, mfu 0.93%
iter 1752: loss 0.1402, time 32.88ms, mfu 0.93%
iter 1753: loss 0.1483, time 32.70ms, mfu 0.93%
iter 1754: loss 0.1394, time 33.60ms, mfu 0.92%
iter 1755: loss 0.1296, time 25.46ms, mfu 0.94%
iter 1756: loss 0.1497, time 32.42ms, mfu 0.94%
iter 1757: loss 0.1413, time 24.01ms, mfu 0.96%
iter 1758: loss 0.1454, time 32.97ms, mfu 0.96%
iter 1759: loss 0.1382, time 32.56ms, mfu 0.95%
iter 1760: loss 0.1407, time 25.06ms, mfu 0.97%
iter 1761: loss 0.1416, time 34.88ms, mfu 0.96%
iter 1762: loss 0.1350, time 22.63ms, mfu 0.99%
iter 1763: loss 0.1346, time 32.20ms, mfu 0.98%
iter 1764: loss 0.1482, time 26.42ms, mfu 0.99%
iter 1765: loss 0.1384, time 40.63ms, mfu 0.96%
iter 1766: loss 0.1354, time 22.28ms, mfu 1.00%
iter 1767: loss 0.1439, time 32.72ms, mfu 0.99%
iter 1768: loss 0.1541, time 24.35ms, mfu 1.01%
iter 1769: loss 0.1412, time 38.37ms, mfu 0.98%
iter 1770: loss 0.1495, time 25.15ms, mfu 1.00%
iter 1771: loss 0.1421, time 24.34ms, mfu 1.02%
iter 1772: loss 0.1448, time 32.86ms, mfu 1.00%
iter 1773: loss 0.1606, time 26.82ms, mfu 1.01%
iter 1774: loss 0.1351, time 24.10ms, mfu 1.03%
iter 1775: loss 0.1456, time 32.20ms, mfu 1.02%
iter 1776: loss 0.1356, time 24.38ms, mfu 1.04%
iter 1777: loss 0.1459, time 35.43ms, mfu 1.01%
iter 1778: loss 0.1431, time 31.24ms, mfu 1.01%
iter 1779: loss 0.1458, time 30.63ms, mfu 1.00%
iter 1780: loss 0.1415, time 25.05ms, mfu 1.02%
iter 1781: loss 0.1431, time 33.90ms, mfu 1.00%
