Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 50257 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 16.01M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 16,077,056 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 1342: loss 0.3386, time 129.02ms, mfu 1.06%
iter 1343: loss 0.3074, time 116.70ms, mfu 1.06%
iter 1344: loss 0.3057, time 121.63ms, mfu 1.06%
iter 1345: loss 0.3148, time 129.09ms, mfu 1.06%
iter 1346: loss 0.3188, time 122.35ms, mfu 1.06%
iter 1347: loss 0.3146, time 123.36ms, mfu 1.06%
iter 1348: loss 0.3085, time 128.13ms, mfu 1.05%
iter 1349: loss 0.2979, time 121.88ms, mfu 1.06%
iter 1350: loss 0.3111, time 120.56ms, mfu 1.06%
iter 1351: loss 0.3105, time 133.89ms, mfu 1.05%
iter 1352: loss 0.3243, time 128.52ms, mfu 1.05%
iter 1353: loss 0.3348, time 118.96ms, mfu 1.05%
iter 1354: loss 0.3400, time 128.84ms, mfu 1.05%
iter 1355: loss 0.3178, time 123.67ms, mfu 1.05%
iter 1356: loss 0.3199, time 137.97ms, mfu 1.04%
iter 1357: loss 0.3081, time 122.64ms, mfu 1.04%
iter 1358: loss 0.2933, time 129.99ms, mfu 1.04%
iter 1359: loss 0.3006, time 131.91ms, mfu 1.03%
iter 1360: loss 0.2932, time 122.02ms, mfu 1.03%
iter 1361: loss 0.2983, time 131.41ms, mfu 1.03%
iter 1362: loss 0.3032, time 122.56ms, mfu 1.03%
iter 1363: loss 0.2907, time 128.82ms, mfu 1.03%
iter 1364: loss 0.2968, time 123.05ms, mfu 1.03%
iter 1365: loss 0.2992, time 132.86ms, mfu 1.03%
iter 1366: loss 0.2985, time 124.33ms, mfu 1.03%
iter 1367: loss 0.2948, time 127.98ms, mfu 1.03%
iter 1368: loss 0.2911, time 122.99ms, mfu 1.03%
iter 1369: loss 0.2935, time 114.60ms, mfu 1.04%
iter 1370: loss 0.2938, time 131.41ms, mfu 1.04%
iter 1371: loss 0.2862, time 122.45ms, mfu 1.04%
iter 1372: loss 0.3088, time 124.30ms, mfu 1.04%
iter 1373: loss 0.2995, time 123.64ms, mfu 1.04%
iter 1374: loss 0.2844, time 124.45ms, mfu 1.04%
iter 1375: loss 0.2954, time 121.54ms, mfu 1.05%
iter 1376: loss 0.2945, time 129.20ms, mfu 1.04%
iter 1377: loss 0.2773, time 119.14ms, mfu 1.05%
iter 1378: loss 0.2886, time 120.11ms, mfu 1.05%
iter 1379: loss 0.2930, time 126.74ms, mfu 1.05%
iter 1380: loss 0.2833, time 120.77ms, mfu 1.05%
iter 1381: loss 0.2912, time 123.01ms, mfu 1.05%
iter 1382: loss 0.2995, time 128.51ms, mfu 1.05%
iter 1383: loss 0.2900, time 123.64ms, mfu 1.05%
iter 1384: loss 0.2992, time 123.44ms, mfu 1.05%
iter 1385: loss 0.2847, time 121.42ms, mfu 1.05%
iter 1386: loss 0.2911, time 123.14ms, mfu 1.05%
iter 1387: loss 0.2916, time 128.20ms, mfu 1.05%
iter 1388: loss 0.2878, time 118.65ms, mfu 1.05%
iter 1389: loss 0.2947, time 129.37ms, mfu 1.05%
iter 1390: loss 0.2965, time 122.56ms, mfu 1.05%
iter 1391: loss 0.2813, time 126.54ms, mfu 1.05%
iter 1392: loss 0.2946, time 126.13ms, mfu 1.05%
iter 1393: loss 0.2894, time 129.60ms, mfu 1.04%
iter 1394: loss 0.2912, time 120.71ms, mfu 1.05%
iter 1395: loss 0.2878, time 130.89ms, mfu 1.04%
iter 1396: loss 0.2774, time 129.99ms, mfu 1.04%
iter 1397: loss 0.2947, time 128.14ms, mfu 1.04%
iter 1398: loss 0.2935, time 117.98ms, mfu 1.04%
iter 1399: loss 0.2948, time 126.33ms, mfu 1.04%
iter 1400: loss 0.3160, time 129.20ms, mfu 1.04%
iter 1401: loss 0.2945, time 122.46ms, mfu 1.04%
iter 1402: loss 0.3308, time 126.62ms, mfu 1.04%
iter 1403: loss 0.3624, time 126.73ms, mfu 1.04%
iter 1404: loss 0.3035, time 124.91ms, mfu 1.04%
iter 1405: loss 0.3194, time 122.23ms, mfu 1.04%
iter 1406: loss 0.2946, time 127.29ms, mfu 1.04%
iter 1407: loss 0.3096, time 122.37ms, mfu 1.04%
iter 1408: loss 0.3082, time 128.59ms, mfu 1.04%
iter 1409: loss 0.2957, time 121.38ms, mfu 1.04%
iter 1410: loss 0.3166, time 122.96ms, mfu 1.04%
iter 1411: loss 0.2968, time 132.24ms, mfu 1.04%
iter 1412: loss 0.3017, time 122.72ms, mfu 1.04%
iter 1413: loss 0.3885, time 120.80ms, mfu 1.04%
iter 1414: loss 0.3185, time 122.28ms, mfu 1.05%
iter 1415: loss 0.2971, time 125.46ms, mfu 1.05%
iter 1416: loss 0.3084, time 117.84ms, mfu 1.05%
iter 1417: loss 0.2952, time 130.76ms, mfu 1.05%
iter 1418: loss 0.3002, time 114.73ms, mfu 1.06%
iter 1419: loss 0.3029, time 129.68ms, mfu 1.05%
iter 1420: loss 0.2941, time 122.35ms, mfu 1.05%
iter 1421: loss 0.2955, time 123.32ms, mfu 1.05%
iter 1422: loss 0.3060, time 123.13ms, mfu 1.05%
iter 1423: loss 0.2871, time 123.53ms, mfu 1.05%
iter 1424: loss 0.3061, time 127.49ms, mfu 1.05%
iter 1425: loss 0.3006, time 119.03ms, mfu 1.05%
iter 1426: loss 0.2944, time 121.42ms, mfu 1.06%
iter 1427: loss 0.2807, time 134.97ms, mfu 1.05%
iter 1428: loss 0.2950, time 128.03ms, mfu 1.04%
iter 1429: loss 0.2915, time 132.80ms, mfu 1.04%
iter 1430: loss 0.2867, time 121.43ms, mfu 1.04%
iter 1431: loss 0.2843, time 125.82ms, mfu 1.04%
iter 1432: loss 0.2939, time 128.70ms, mfu 1.04%
iter 1433: loss 0.2775, time 125.62ms, mfu 1.04%
iter 1434: loss 0.2881, time 120.16ms, mfu 1.04%
iter 1435: loss 0.2950, time 127.18ms, mfu 1.04%
iter 1436: loss 0.2727, time 124.04ms, mfu 1.04%
iter 1437: loss 0.3010, time 119.93ms, mfu 1.05%
iter 1438: loss 0.2842, time 130.73ms, mfu 1.04%
iter 1439: loss 0.2797, time 130.26ms, mfu 1.04%
iter 1440: loss 0.2987, time 114.88ms, mfu 1.05%
iter 1441: loss 0.2788, time 132.51ms, mfu 1.04%
iter 1442: loss 0.2859, time 129.06ms, mfu 1.04%
iter 1443: loss 0.2756, time 123.11ms, mfu 1.04%
iter 1444: loss 0.2741, time 126.78ms, mfu 1.04%
iter 1445: loss 0.2830, time 125.77ms, mfu 1.04%
iter 1446: loss 0.2911, time 125.58ms, mfu 1.04%
iter 1447: loss 0.2769, time 128.85ms, mfu 1.04%
iter 1448: loss 0.2731, time 116.93ms, mfu 1.04%
iter 1449: loss 0.2874, time 125.65ms, mfu 1.04%
iter 1450: loss 0.2769, time 124.71ms, mfu 1.04%
iter 1451: loss 0.2777, time 124.85ms, mfu 1.04%
iter 1452: loss 0.2749, time 128.16ms, mfu 1.04%
iter 1453: loss 0.2939, time 118.89ms, mfu 1.05%
iter 1454: loss 0.2743, time 120.92ms, mfu 1.05%
iter 1455: loss 0.2724, time 123.35ms, mfu 1.05%
iter 1456: loss 0.2763, time 123.32ms, mfu 1.05%
iter 1457: loss 0.2794, time 126.29ms, mfu 1.05%
iter 1458: loss 0.2717, time 119.73ms, mfu 1.05%
iter 1459: loss 0.2684, time 125.28ms, mfu 1.05%
iter 1460: loss 0.2723, time 123.70ms, mfu 1.05%
iter 1461: loss 0.2690, time 120.36ms, mfu 1.05%
iter 1462: loss 0.2748, time 124.92ms, mfu 1.05%
iter 1463: loss 0.2728, time 125.84ms, mfu 1.05%
iter 1464: loss 0.2889, time 121.29ms, mfu 1.05%
iter 1465: loss 0.2882, time 125.08ms, mfu 1.05%
iter 1466: loss 0.2865, time 129.78ms, mfu 1.05%
iter 1467: loss 0.2671, time 116.16ms, mfu 1.05%
iter 1468: loss 0.2836, time 129.34ms, mfu 1.05%
iter 1469: loss 0.2880, time 121.75ms, mfu 1.05%
iter 1470: loss 0.2797, time 124.69ms, mfu 1.05%
iter 1471: loss 0.2944, time 131.82ms, mfu 1.05%
iter 1472: loss 0.2907, time 114.22ms, mfu 1.05%
iter 1473: loss 0.3069, time 124.65ms, mfu 1.05%
iter 1474: loss 0.2976, time 120.14ms, mfu 1.06%
iter 1475: loss 0.2749, time 131.61ms, mfu 1.05%
iter 1476: loss 0.3011, time 122.53ms, mfu 1.05%
iter 1477: loss 0.2857, time 126.03ms, mfu 1.05%
iter 1478: loss 0.2784, time 118.48ms, mfu 1.05%
iter 1479: loss 0.2830, time 122.99ms, mfu 1.06%
iter 1480: loss 0.2897, time 133.80ms, mfu 1.05%
iter 1481: loss 0.2891, time 124.40ms, mfu 1.05%
iter 1482: loss 0.2853, time 127.64ms, mfu 1.04%
iter 1483: loss 0.2744, time 125.47ms, mfu 1.04%
iter 1484: loss 0.2874, time 125.25ms, mfu 1.04%
iter 1485: loss 0.2762, time 123.78ms, mfu 1.04%
iter 1486: loss 0.2738, time 129.63ms, mfu 1.04%
iter 1487: loss 0.2933, time 125.30ms, mfu 1.04%
iter 1488: loss 0.2938, time 123.75ms, mfu 1.04%
iter 1489: loss 0.2762, time 123.33ms, mfu 1.04%
iter 1490: loss 0.2722, time 125.55ms, mfu 1.04%
iter 1491: loss 0.2919, time 122.31ms, mfu 1.04%
iter 1492: loss 0.2876, time 121.84ms, mfu 1.05%
iter 1493: loss 0.2690, time 131.25ms, mfu 1.04%
iter 1494: loss 0.2702, time 114.12ms, mfu 1.05%
iter 1495: loss 0.2776, time 132.13ms, mfu 1.05%
iter 1496: loss 0.2725, time 123.01ms, mfu 1.05%
iter 1497: loss 0.2740, time 120.90ms, mfu 1.05%
iter 1498: loss 0.2700, time 123.72ms, mfu 1.05%
iter 1499: loss 0.2789, time 125.77ms, mfu 1.05%
step 1500: train loss 0.2756, val loss 0.2829
saving checkpoint to out-addition-cot
iter 1500: loss 0.2675, time 2479.10ms, mfu 0.95%
iter 1501: loss 0.2711, time 114.53ms, mfu 0.97%
iter 1502: loss 0.2851, time 115.04ms, mfu 0.98%
iter 1503: loss 0.2800, time 118.70ms, mfu 1.00%
iter 1504: loss 0.2788, time 113.04ms, mfu 1.01%
iter 1505: loss 0.2792, time 123.82ms, mfu 1.02%
iter 1506: loss 0.2858, time 114.81ms, mfu 1.03%
iter 1507: loss 0.2832, time 123.18ms, mfu 1.03%
iter 1508: loss 0.2808, time 123.19ms, mfu 1.03%
iter 1509: loss 0.3141, time 123.12ms, mfu 1.04%
iter 1510: loss 0.3133, time 129.99ms, mfu 1.03%
iter 1511: loss 0.3208, time 131.09ms, mfu 1.03%
iter 1512: loss 0.3258, time 125.81ms, mfu 1.03%
iter 1513: loss 0.2866, time 128.04ms, mfu 1.03%
iter 1514: loss 0.2879, time 125.95ms, mfu 1.03%
iter 1515: loss 0.2823, time 130.64ms, mfu 1.03%
iter 1516: loss 0.2784, time 131.70ms, mfu 1.02%
iter 1517: loss 0.2959, time 131.63ms, mfu 1.02%
iter 1518: loss 0.2876, time 123.76ms, mfu 1.02%
iter 1519: loss 0.2898, time 124.37ms, mfu 1.02%
iter 1520: loss 0.2863, time 129.15ms, mfu 1.02%
iter 1521: loss 0.2741, time 126.52ms, mfu 1.02%
iter 1522: loss 0.2895, time 126.52ms, mfu 1.02%
iter 1523: loss 0.2699, time 129.14ms, mfu 1.02%
iter 1524: loss 0.2770, time 113.70ms, mfu 1.03%
iter 1525: loss 0.2870, time 140.12ms, mfu 1.02%
iter 1526: loss 0.2722, time 119.02ms, mfu 1.03%
iter 1527: loss 0.2786, time 125.12ms, mfu 1.03%
iter 1528: loss 0.2701, time 131.25ms, mfu 1.03%
iter 1529: loss 0.2688, time 125.37ms, mfu 1.03%
iter 1530: loss 0.2735, time 122.48ms, mfu 1.03%
iter 1531: loss 0.2709, time 116.05ms, mfu 1.04%
iter 1532: loss 0.2772, time 131.67ms, mfu 1.04%
iter 1533: loss 0.2704, time 123.91ms, mfu 1.04%
iter 1534: loss 0.2994, time 121.64ms, mfu 1.04%
iter 1535: loss 0.2731, time 122.79ms, mfu 1.04%
iter 1536: loss 0.2734, time 125.25ms, mfu 1.04%
iter 1537: loss 0.2736, time 122.18ms, mfu 1.05%
iter 1538: loss 0.2668, time 123.52ms, mfu 1.05%
iter 1539: loss 0.2731, time 121.53ms, mfu 1.05%
iter 1540: loss 0.2697, time 131.66ms, mfu 1.04%
iter 1541: loss 0.2626, time 119.27ms, mfu 1.05%
iter 1542: loss 0.2709, time 129.28ms, mfu 1.04%
iter 1543: loss 0.2719, time 120.56ms, mfu 1.05%
iter 1544: loss 0.2719, time 123.40ms, mfu 1.05%
iter 1545: loss 0.2641, time 122.70ms, mfu 1.05%
iter 1546: loss 0.2840, time 136.93ms, mfu 1.04%
iter 1547: loss 0.2828, time 116.04ms, mfu 1.05%
iter 1548: loss 0.2652, time 128.72ms, mfu 1.04%
iter 1549: loss 0.2725, time 125.97ms, mfu 1.04%
iter 1550: loss 0.2707, time 123.24ms, mfu 1.04%
iter 1551: loss 0.2758, time 123.76ms, mfu 1.05%
iter 1552: loss 0.2691, time 124.68ms, mfu 1.05%
iter 1553: loss 0.2767, time 127.50ms, mfu 1.04%
iter 1554: loss 0.2803, time 120.24ms, mfu 1.05%
iter 1555: loss 0.2726, time 127.43ms, mfu 1.04%
iter 1556: loss 0.2697, time 123.75ms, mfu 1.05%
iter 1557: loss 0.2805, time 123.07ms, mfu 1.05%
iter 1558: loss 0.2697, time 122.16ms, mfu 1.05%
iter 1559: loss 0.2744, time 131.01ms, mfu 1.04%
iter 1560: loss 0.2825, time 127.38ms, mfu 1.04%
iter 1561: loss 0.2851, time 123.05ms, mfu 1.04%
iter 1562: loss 0.2791, time 114.80ms, mfu 1.05%
iter 1563: loss 0.2858, time 130.01ms, mfu 1.05%
iter 1564: loss 0.2717, time 126.41ms, mfu 1.05%
iter 1565: loss 0.2663, time 120.47ms, mfu 1.05%
iter 1566: loss 0.2749, time 128.44ms, mfu 1.05%
iter 1567: loss 0.2726, time 121.21ms, mfu 1.05%
iter 1568: loss 0.2714, time 123.47ms, mfu 1.05%
iter 1569: loss 0.2647, time 130.66ms, mfu 1.04%
iter 1570: loss 0.2698, time 121.45ms, mfu 1.05%
iter 1571: loss 0.2769, time 128.29ms, mfu 1.04%
iter 1572: loss 0.2623, time 129.66ms, mfu 1.04%
iter 1573: loss 0.2762, time 126.78ms, mfu 1.04%
iter 1574: loss 0.2655, time 121.52ms, mfu 1.04%
iter 1575: loss 0.2636, time 126.98ms, mfu 1.04%
iter 1576: loss 0.2704, time 135.59ms, mfu 1.03%
iter 1577: loss 0.2739, time 120.51ms, mfu 1.04%
iter 1578: loss 0.2769, time 124.00ms, mfu 1.04%
iter 1579: loss 0.2855, time 128.90ms, mfu 1.04%
iter 1580: loss 0.2670, time 132.81ms, mfu 1.03%
iter 1581: loss 0.2733, time 131.27ms, mfu 1.03%
iter 1582: loss 0.2738, time 124.92ms, mfu 1.03%
iter 1583: loss 0.2732, time 141.58ms, mfu 1.02%
iter 1584: loss 0.2751, time 125.26ms, mfu 1.02%
iter 1585: loss 0.2698, time 134.78ms, mfu 1.01%
iter 1586: loss 0.2678, time 130.12ms, mfu 1.01%
iter 1587: loss 0.2621, time 132.07ms, mfu 1.01%
iter 1588: loss 0.2846, time 131.18ms, mfu 1.01%
iter 1589: loss 0.2655, time 128.34ms, mfu 1.01%
iter 1590: loss 0.2627, time 128.25ms, mfu 1.01%
iter 1591: loss 0.2639, time 120.54ms, mfu 1.02%
iter 1592: loss 0.2649, time 135.91ms, mfu 1.01%
iter 1593: loss 0.2797, time 124.92ms, mfu 1.01%
iter 1594: loss 0.2604, time 130.65ms, mfu 1.01%
iter 1595: loss 0.2618, time 121.62ms, mfu 1.02%
iter 1596: loss 0.2684, time 122.18ms, mfu 1.02%
iter 1597: loss 0.2693, time 137.89ms, mfu 1.02%
iter 1598: loss 0.2656, time 126.26ms, mfu 1.02%
iter 1599: loss 0.2768, time 116.77ms, mfu 1.03%
iter 1600: loss 0.2654, time 133.10ms, mfu 1.02%
iter 1601: loss 0.2753, time 118.18ms, mfu 1.03%
iter 1602: loss 0.2672, time 128.70ms, mfu 1.03%
iter 1603: loss 0.2796, time 121.63ms, mfu 1.03%
iter 1604: loss 0.2774, time 129.87ms, mfu 1.03%
iter 1605: loss 0.2681, time 120.96ms, mfu 1.03%
iter 1606: loss 0.2749, time 121.61ms, mfu 1.04%
iter 1607: loss 0.2577, time 125.12ms, mfu 1.04%
iter 1608: loss 0.2875, time 120.95ms, mfu 1.04%
iter 1609: loss 0.2660, time 127.02ms, mfu 1.04%
iter 1610: loss 0.2790, time 124.98ms, mfu 1.04%
iter 1611: loss 0.2817, time 122.20ms, mfu 1.04%
iter 1612: loss 0.2727, time 120.76ms, mfu 1.05%
iter 1613: loss 0.2790, time 125.69ms, mfu 1.05%
iter 1614: loss 0.2616, time 128.55ms, mfu 1.04%
iter 1615: loss 0.2708, time 126.51ms, mfu 1.04%
iter 1616: loss 0.2555, time 115.29ms, mfu 1.05%
iter 1617: loss 0.2814, time 139.44ms, mfu 1.04%
iter 1618: loss 0.2662, time 122.40ms, mfu 1.04%
iter 1619: loss 0.2723, time 121.86ms, mfu 1.04%
iter 1620: loss 0.2624, time 125.07ms, mfu 1.04%
iter 1621: loss 0.2587, time 122.93ms, mfu 1.05%
iter 1622: loss 0.2541, time 123.62ms, mfu 1.05%
iter 1623: loss 0.2616, time 128.41ms, mfu 1.04%
iter 1624: loss 0.2493, time 124.75ms, mfu 1.04%
iter 1625: loss 0.2640, time 127.55ms, mfu 1.04%
iter 1626: loss 0.2658, time 128.35ms, mfu 1.04%
iter 1627: loss 0.2587, time 115.38ms, mfu 1.05%
iter 1628: loss 0.2700, time 132.40ms, mfu 1.04%
iter 1629: loss 0.2569, time 127.08ms, mfu 1.04%
iter 1630: loss 0.2626, time 126.85ms, mfu 1.04%
iter 1631: loss 0.2645, time 137.44ms, mfu 1.03%
iter 1632: loss 0.2563, time 126.22ms, mfu 1.03%
iter 1633: loss 0.2596, time 126.92ms, mfu 1.03%
iter 1634: loss 0.2455, time 126.75ms, mfu 1.03%
iter 1635: loss 0.2600, time 125.44ms, mfu 1.03%
iter 1636: loss 0.2697, time 127.11ms, mfu 1.03%
iter 1637: loss 0.2511, time 125.74ms, mfu 1.03%
iter 1638: loss 0.2595, time 125.87ms, mfu 1.03%
iter 1639: loss 0.2601, time 123.14ms, mfu 1.03%
iter 1640: loss 0.2453, time 120.64ms, mfu 1.04%
iter 1641: loss 0.2513, time 122.75ms, mfu 1.04%
iter 1642: loss 0.2450, time 129.15ms, mfu 1.04%
iter 1643: loss 0.2508, time 126.09ms, mfu 1.04%
iter 1644: loss 0.2564, time 128.25ms, mfu 1.03%
iter 1645: loss 0.2468, time 124.63ms, mfu 1.04%
iter 1646: loss 0.2519, time 122.76ms, mfu 1.04%
iter 1647: loss 0.2666, time 120.66ms, mfu 1.04%
iter 1648: loss 0.2549, time 130.17ms, mfu 1.04%
iter 1649: loss 0.2516, time 124.39ms, mfu 1.04%
iter 1650: loss 0.2477, time 122.87ms, mfu 1.04%
iter 1651: loss 0.2463, time 126.16ms, mfu 1.04%
iter 1652: loss 0.2491, time 126.70ms, mfu 1.04%
iter 1653: loss 0.2692, time 123.04ms, mfu 1.04%
iter 1654: loss 0.2546, time 123.50ms, mfu 1.04%
iter 1655: loss 0.2642, time 124.05ms, mfu 1.04%
iter 1656: loss 0.2624, time 125.52ms, mfu 1.04%
iter 1657: loss 0.2534, time 122.86ms, mfu 1.04%
iter 1658: loss 0.2628, time 126.71ms, mfu 1.04%
iter 1659: loss 0.2603, time 128.35ms, mfu 1.04%
iter 1660: loss 0.2516, time 121.50ms, mfu 1.04%
iter 1661: loss 0.2463, time 122.81ms, mfu 1.05%
iter 1662: loss 0.2574, time 117.71ms, mfu 1.05%
iter 1663: loss 0.2570, time 129.90ms, mfu 1.05%
iter 1664: loss 0.2559, time 132.08ms, mfu 1.04%
iter 1665: loss 0.2537, time 121.49ms, mfu 1.04%
iter 1666: loss 0.2525, time 131.21ms, mfu 1.04%
iter 1667: loss 0.2508, time 125.84ms, mfu 1.04%
iter 1668: loss 0.2574, time 117.27ms, mfu 1.05%
iter 1669: loss 0.2655, time 130.78ms, mfu 1.04%
iter 1670: loss 0.2545, time 123.02ms, mfu 1.04%
iter 1671: loss 0.2561, time 120.54ms, mfu 1.05%
iter 1672: loss 0.2558, time 131.80ms, mfu 1.04%
iter 1673: loss 0.2553, time 122.65ms, mfu 1.04%
iter 1674: loss 0.2478, time 124.28ms, mfu 1.04%
iter 1675: loss 0.2627, time 129.40ms, mfu 1.04%
iter 1676: loss 0.2573, time 122.94ms, mfu 1.04%
iter 1677: loss 0.2570, time 123.88ms, mfu 1.04%
iter 1678: loss 0.2703, time 129.65ms, mfu 1.04%
iter 1679: loss 0.2674, time 124.96ms, mfu 1.04%
iter 1680: loss 0.2495, time 124.12ms, mfu 1.04%
iter 1681: loss 0.2719, time 130.27ms, mfu 1.04%
iter 1682: loss 0.2517, time 124.26ms, mfu 1.04%
iter 1683: loss 0.2600, time 128.32ms, mfu 1.04%
iter 1684: loss 0.2480, time 124.07ms, mfu 1.04%
iter 1685: loss 0.2558, time 123.78ms, mfu 1.04%
iter 1686: loss 0.2667, time 123.85ms, mfu 1.04%
iter 1687: loss 0.2537, time 126.87ms, mfu 1.04%
iter 1688: loss 0.2660, time 119.00ms, mfu 1.04%
iter 1689: loss 0.2460, time 123.77ms, mfu 1.04%
iter 1690: loss 0.2642, time 132.98ms, mfu 1.04%
iter 1691: loss 0.2434, time 125.30ms, mfu 1.04%
iter 1692: loss 0.2698, time 124.24ms, mfu 1.04%
iter 1693: loss 0.2652, time 123.58ms, mfu 1.04%
iter 1694: loss 0.2663, time 127.12ms, mfu 1.04%
iter 1695: loss 0.2677, time 129.25ms, mfu 1.04%
iter 1696: loss 0.2551, time 127.15ms, mfu 1.03%
iter 1697: loss 0.2511, time 127.42ms, mfu 1.03%
iter 1698: loss 0.2665, time 126.29ms, mfu 1.03%
iter 1699: loss 0.2595, time 123.20ms, mfu 1.04%
iter 1700: loss 0.2528, time 124.34ms, mfu 1.04%
iter 1701: loss 0.2514, time 125.86ms, mfu 1.04%
iter 1702: loss 0.2703, time 124.60ms, mfu 1.04%
iter 1703: loss 0.2533, time 121.81ms, mfu 1.04%
iter 1704: loss 0.2612, time 124.06ms, mfu 1.04%
iter 1705: loss 0.2597, time 123.45ms, mfu 1.04%
iter 1706: loss 0.2507, time 129.44ms, mfu 1.04%
iter 1707: loss 0.2497, time 117.34ms, mfu 1.05%
iter 1708: loss 0.2572, time 132.44ms, mfu 1.04%
iter 1709: loss 0.2641, time 117.09ms, mfu 1.05%
iter 1710: loss 0.2421, time 124.47ms, mfu 1.05%
iter 1711: loss 0.2548, time 128.30ms, mfu 1.04%
iter 1712: loss 0.2720, time 128.19ms, mfu 1.04%
iter 1713: loss 0.2586, time 126.97ms, mfu 1.04%
iter 1714: loss 0.2656, time 126.32ms, mfu 1.04%
iter 1715: loss 0.2508, time 131.82ms, mfu 1.03%
iter 1716: loss 0.2658, time 124.31ms, mfu 1.04%
iter 1717: loss 0.2605, time 122.00ms, mfu 1.04%
iter 1718: loss 0.2499, time 125.74ms, mfu 1.04%
iter 1719: loss 0.2463, time 129.89ms, mfu 1.03%
iter 1720: loss 0.2435, time 126.68ms, mfu 1.03%
iter 1721: loss 0.2511, time 127.25ms, mfu 1.03%
iter 1722: loss 0.2476, time 119.42ms, mfu 1.04%
iter 1723: loss 0.2456, time 128.59ms, mfu 1.04%
iter 1724: loss 0.2455, time 122.49ms, mfu 1.04%
iter 1725: loss 0.2462, time 129.02ms, mfu 1.04%
iter 1726: loss 0.2594, time 116.44ms, mfu 1.04%
iter 1727: loss 0.2537, time 126.10ms, mfu 1.04%
iter 1728: loss 0.2658, time 128.16ms, mfu 1.04%
iter 1729: loss 0.2507, time 123.37ms, mfu 1.04%
iter 1730: loss 0.2586, time 126.81ms, mfu 1.04%
iter 1731: loss 0.2597, time 129.96ms, mfu 1.04%
iter 1732: loss 0.2531, time 118.60ms, mfu 1.04%
iter 1733: loss 0.2752, time 122.04ms, mfu 1.05%
iter 1734: loss 0.2630, time 138.36ms, mfu 1.03%
iter 1735: loss 0.2744, time 123.84ms, mfu 1.04%
iter 1736: loss 0.2633, time 122.64ms, mfu 1.04%
iter 1737: loss 0.2676, time 123.58ms, mfu 1.04%
iter 1738: loss 0.2654, time 126.38ms, mfu 1.04%
iter 1739: loss 0.2486, time 121.17ms, mfu 1.04%
iter 1740: loss 0.2537, time 128.07ms, mfu 1.04%
iter 1741: loss 0.2561, time 123.73ms, mfu 1.04%
iter 1742: loss 0.2508, time 116.18ms, mfu 1.05%
iter 1743: loss 0.2526, time 131.50ms, mfu 1.04%
iter 1744: loss 0.2580, time 126.23ms, mfu 1.04%
iter 1745: loss 0.2526, time 127.18ms, mfu 1.04%
iter 1746: loss 0.2569, time 124.60ms, mfu 1.04%
iter 1747: loss 0.2526, time 119.26ms, mfu 1.05%
iter 1748: loss 0.2568, time 133.10ms, mfu 1.04%
iter 1749: loss 0.2470, time 137.72ms, mfu 1.03%
step 1750: train loss 0.2582, val loss 0.2617
saving checkpoint to out-addition-cot
iter 1750: loss 0.2555, time 2528.53ms, mfu 0.93%
iter 1751: loss 0.2427, time 114.47ms, mfu 0.95%
iter 1752: loss 0.2551, time 123.23ms, mfu 0.96%
iter 1753: loss 0.2486, time 121.69ms, mfu 0.97%
iter 1754: loss 0.2427, time 114.70ms, mfu 0.99%
iter 1755: loss 0.2445, time 127.02ms, mfu 0.99%
iter 1756: loss 0.2651, time 119.36ms, mfu 1.00%
iter 1757: loss 0.2547, time 117.30ms, mfu 1.01%
iter 1758: loss 0.2565, time 116.80ms, mfu 1.02%
iter 1759: loss 0.2471, time 131.63ms, mfu 1.02%
iter 1760: loss 0.2620, time 123.90ms, mfu 1.02%
iter 1761: loss 0.2456, time 127.10ms, mfu 1.02%
iter 1762: loss 0.2532, time 123.10ms, mfu 1.03%
iter 1763: loss 0.2475, time 127.97ms, mfu 1.03%
iter 1764: loss 0.2454, time 128.67ms, mfu 1.03%
iter 1765: loss 0.2468, time 125.80ms, mfu 1.03%
iter 1766: loss 0.2491, time 130.62ms, mfu 1.02%
iter 1767: loss 0.2441, time 125.21ms, mfu 1.02%
iter 1768: loss 0.2508, time 124.59ms, mfu 1.03%
iter 1769: loss 0.2416, time 125.84ms, mfu 1.03%
iter 1770: loss 0.2400, time 129.46ms, mfu 1.03%
iter 1771: loss 0.2482, time 121.53ms, mfu 1.03%
iter 1772: loss 0.2397, time 121.32ms, mfu 1.03%
iter 1773: loss 0.2464, time 136.91ms, mfu 1.03%
iter 1774: loss 0.2391, time 123.76ms, mfu 1.03%
iter 1775: loss 0.2494, time 126.39ms, mfu 1.03%
iter 1776: loss 0.2485, time 128.03ms, mfu 1.03%
iter 1777: loss 0.2416, time 129.13ms, mfu 1.03%
iter 1778: loss 0.2492, time 122.93ms, mfu 1.03%
iter 1779: loss 0.2501, time 131.00ms, mfu 1.03%
iter 1780: loss 0.2466, time 131.17ms, mfu 1.02%
iter 1781: loss 0.2457, time 118.75ms, mfu 1.03%
