Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 50257 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 16.01M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 16,077,056 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 1341: loss 0.3357, time 155.36ms, mfu 0.90%
iter 1342: loss 0.3386, time 143.15ms, mfu 0.90%
iter 1343: loss 0.3074, time 148.66ms, mfu 0.89%
iter 1344: loss 0.3057, time 148.48ms, mfu 0.89%
iter 1345: loss 0.3148, time 149.93ms, mfu 0.89%
iter 1346: loss 0.3188, time 146.22ms, mfu 0.89%
iter 1347: loss 0.3146, time 144.39ms, mfu 0.89%
iter 1348: loss 0.3085, time 145.37ms, mfu 0.89%
iter 1349: loss 0.2979, time 151.11ms, mfu 0.89%
iter 1350: loss 0.3111, time 138.04ms, mfu 0.89%
iter 1351: loss 0.3105, time 153.08ms, mfu 0.89%
iter 1352: loss 0.3243, time 146.61ms, mfu 0.89%
iter 1353: loss 0.3348, time 147.03ms, mfu 0.89%
iter 1354: loss 0.3400, time 149.80ms, mfu 0.89%
iter 1355: loss 0.3178, time 141.83ms, mfu 0.89%
iter 1356: loss 0.3199, time 145.43ms, mfu 0.89%
iter 1357: loss 0.3081, time 154.19ms, mfu 0.89%
iter 1358: loss 0.2933, time 147.18ms, mfu 0.89%
iter 1359: loss 0.3006, time 156.42ms, mfu 0.88%
iter 1360: loss 0.2932, time 147.08ms, mfu 0.88%
iter 1361: loss 0.2983, time 151.44ms, mfu 0.88%
iter 1362: loss 0.3032, time 149.16ms, mfu 0.88%
iter 1363: loss 0.2907, time 151.15ms, mfu 0.88%
iter 1364: loss 0.2968, time 148.60ms, mfu 0.88%
iter 1365: loss 0.2992, time 147.52ms, mfu 0.88%
iter 1366: loss 0.2985, time 145.78ms, mfu 0.88%
iter 1367: loss 0.2948, time 145.65ms, mfu 0.88%
iter 1368: loss 0.2911, time 146.06ms, mfu 0.88%
iter 1369: loss 0.2935, time 147.46ms, mfu 0.88%
iter 1370: loss 0.2938, time 146.02ms, mfu 0.88%
iter 1371: loss 0.2862, time 146.70ms, mfu 0.88%
iter 1372: loss 0.3088, time 146.06ms, mfu 0.88%
iter 1373: loss 0.2995, time 142.45ms, mfu 0.89%
iter 1374: loss 0.2844, time 151.67ms, mfu 0.88%
iter 1375: loss 0.2954, time 148.47ms, mfu 0.88%
iter 1376: loss 0.2945, time 141.48ms, mfu 0.89%
iter 1377: loss 0.2773, time 149.65ms, mfu 0.89%
iter 1378: loss 0.2886, time 142.00ms, mfu 0.89%
iter 1379: loss 0.2930, time 149.37ms, mfu 0.89%
iter 1380: loss 0.2833, time 138.28ms, mfu 0.89%
iter 1381: loss 0.2912, time 139.34ms, mfu 0.90%
iter 1382: loss 0.2995, time 149.02ms, mfu 0.89%
iter 1383: loss 0.2900, time 149.76ms, mfu 0.89%
iter 1384: loss 0.2992, time 141.71ms, mfu 0.89%
iter 1385: loss 0.2847, time 143.46ms, mfu 0.90%
iter 1386: loss 0.2911, time 143.93ms, mfu 0.90%
iter 1387: loss 0.2916, time 156.12ms, mfu 0.89%
iter 1388: loss 0.2878, time 141.02ms, mfu 0.89%
iter 1389: loss 0.2947, time 147.89ms, mfu 0.89%
iter 1390: loss 0.2965, time 140.21ms, mfu 0.90%
iter 1391: loss 0.2813, time 145.31ms, mfu 0.90%
iter 1392: loss 0.2946, time 155.66ms, mfu 0.89%
iter 1393: loss 0.2894, time 142.63ms, mfu 0.89%
iter 1394: loss 0.2912, time 145.92ms, mfu 0.89%
iter 1395: loss 0.2878, time 151.35ms, mfu 0.89%
iter 1396: loss 0.2774, time 151.48ms, mfu 0.89%
iter 1397: loss 0.2947, time 144.86ms, mfu 0.89%
iter 1398: loss 0.2935, time 143.06ms, mfu 0.89%
iter 1399: loss 0.2948, time 145.17ms, mfu 0.89%
iter 1400: loss 0.3160, time 148.77ms, mfu 0.89%
iter 1401: loss 0.2945, time 148.88ms, mfu 0.89%
iter 1402: loss 0.3308, time 141.86ms, mfu 0.89%
iter 1403: loss 0.3624, time 145.95ms, mfu 0.89%
iter 1404: loss 0.3035, time 148.36ms, mfu 0.89%
iter 1405: loss 0.3194, time 146.66ms, mfu 0.89%
iter 1406: loss 0.2946, time 141.73ms, mfu 0.89%
iter 1407: loss 0.3096, time 146.55ms, mfu 0.89%
iter 1408: loss 0.3082, time 144.39ms, mfu 0.89%
iter 1409: loss 0.2957, time 145.56ms, mfu 0.89%
iter 1410: loss 0.3166, time 146.90ms, mfu 0.89%
iter 1411: loss 0.2968, time 149.03ms, mfu 0.89%
iter 1412: loss 0.3017, time 151.36ms, mfu 0.89%
iter 1413: loss 0.3885, time 142.74ms, mfu 0.89%
iter 1414: loss 0.3185, time 145.44ms, mfu 0.89%
iter 1415: loss 0.2971, time 147.71ms, mfu 0.89%
iter 1416: loss 0.3084, time 146.38ms, mfu 0.89%
iter 1417: loss 0.2952, time 148.42ms, mfu 0.89%
iter 1418: loss 0.3002, time 142.87ms, mfu 0.89%
iter 1419: loss 0.3029, time 145.77ms, mfu 0.89%
iter 1420: loss 0.2941, time 147.45ms, mfu 0.89%
iter 1421: loss 0.2955, time 143.55ms, mfu 0.89%
iter 1422: loss 0.3060, time 137.80ms, mfu 0.90%
iter 1423: loss 0.2871, time 154.25ms, mfu 0.89%
iter 1424: loss 0.3061, time 147.00ms, mfu 0.89%
iter 1425: loss 0.3006, time 148.30ms, mfu 0.89%
iter 1426: loss 0.2944, time 143.02ms, mfu 0.89%
iter 1427: loss 0.2807, time 139.61ms, mfu 0.90%
iter 1428: loss 0.2950, time 151.24ms, mfu 0.89%
iter 1429: loss 0.2915, time 150.40ms, mfu 0.89%
iter 1430: loss 0.2867, time 151.34ms, mfu 0.89%
iter 1431: loss 0.2843, time 143.38ms, mfu 0.89%
iter 1432: loss 0.2939, time 151.35ms, mfu 0.89%
iter 1433: loss 0.2775, time 149.38ms, mfu 0.89%
iter 1434: loss 0.2881, time 146.34ms, mfu 0.89%
iter 1435: loss 0.2950, time 148.39ms, mfu 0.88%
iter 1436: loss 0.2727, time 144.62ms, mfu 0.89%
iter 1437: loss 0.3010, time 145.73ms, mfu 0.89%
iter 1438: loss 0.2842, time 145.12ms, mfu 0.89%
iter 1439: loss 0.2797, time 144.04ms, mfu 0.89%
iter 1440: loss 0.2987, time 145.54ms, mfu 0.89%
iter 1441: loss 0.2788, time 146.08ms, mfu 0.89%
iter 1442: loss 0.2859, time 150.03ms, mfu 0.89%
iter 1443: loss 0.2756, time 142.13ms, mfu 0.89%
iter 1444: loss 0.2741, time 149.62ms, mfu 0.89%
iter 1445: loss 0.2830, time 138.05ms, mfu 0.89%
iter 1446: loss 0.2911, time 142.73ms, mfu 0.90%
iter 1447: loss 0.2769, time 144.30ms, mfu 0.90%
iter 1448: loss 0.2731, time 143.80ms, mfu 0.90%
iter 1449: loss 0.2874, time 144.25ms, mfu 0.90%
iter 1450: loss 0.2769, time 137.26ms, mfu 0.90%
iter 1451: loss 0.2777, time 157.87ms, mfu 0.90%
iter 1452: loss 0.2749, time 142.59ms, mfu 0.90%
iter 1453: loss 0.2939, time 146.39ms, mfu 0.90%
iter 1454: loss 0.2743, time 166.26ms, mfu 0.89%
iter 1455: loss 0.2724, time 126.91ms, mfu 0.90%
iter 1456: loss 0.2763, time 149.20ms, mfu 0.90%
iter 1457: loss 0.2794, time 146.29ms, mfu 0.90%
iter 1458: loss 0.2717, time 149.73ms, mfu 0.89%
iter 1459: loss 0.2684, time 142.70ms, mfu 0.90%
iter 1460: loss 0.2723, time 145.60ms, mfu 0.90%
iter 1461: loss 0.2690, time 146.10ms, mfu 0.90%
iter 1462: loss 0.2748, time 148.77ms, mfu 0.89%
iter 1463: loss 0.2728, time 136.89ms, mfu 0.90%
iter 1464: loss 0.2889, time 150.36ms, mfu 0.90%
iter 1465: loss 0.2882, time 145.01ms, mfu 0.90%
iter 1466: loss 0.2865, time 147.19ms, mfu 0.89%
iter 1467: loss 0.2671, time 145.66ms, mfu 0.89%
iter 1468: loss 0.2836, time 142.99ms, mfu 0.90%
iter 1469: loss 0.2880, time 149.19ms, mfu 0.89%
iter 1470: loss 0.2797, time 149.08ms, mfu 0.89%
iter 1471: loss 0.2944, time 145.83ms, mfu 0.89%
iter 1472: loss 0.2907, time 146.95ms, mfu 0.89%
iter 1473: loss 0.3069, time 152.44ms, mfu 0.89%
iter 1474: loss 0.2976, time 151.96ms, mfu 0.88%
iter 1475: loss 0.2749, time 140.64ms, mfu 0.89%
iter 1476: loss 0.3011, time 159.19ms, mfu 0.88%
iter 1477: loss 0.2857, time 142.97ms, mfu 0.88%
iter 1478: loss 0.2784, time 143.77ms, mfu 0.89%
iter 1479: loss 0.2830, time 145.34ms, mfu 0.89%
iter 1480: loss 0.2897, time 145.70ms, mfu 0.89%
iter 1481: loss 0.2891, time 149.39ms, mfu 0.89%
iter 1482: loss 0.2853, time 136.81ms, mfu 0.89%
iter 1483: loss 0.2744, time 151.69ms, mfu 0.89%
iter 1484: loss 0.2874, time 142.34ms, mfu 0.89%
iter 1485: loss 0.2762, time 146.65ms, mfu 0.89%
iter 1486: loss 0.2738, time 145.46ms, mfu 0.89%
iter 1487: loss 0.2933, time 144.84ms, mfu 0.89%
iter 1488: loss 0.2938, time 150.41ms, mfu 0.89%
iter 1489: loss 0.2762, time 138.03ms, mfu 0.90%
iter 1490: loss 0.2722, time 155.36ms, mfu 0.89%
iter 1491: loss 0.2919, time 138.59ms, mfu 0.90%
iter 1492: loss 0.2876, time 154.03ms, mfu 0.89%
iter 1493: loss 0.2690, time 145.32ms, mfu 0.89%
iter 1494: loss 0.2702, time 144.72ms, mfu 0.89%
iter 1495: loss 0.2776, time 144.67ms, mfu 0.89%
iter 1496: loss 0.2725, time 145.62ms, mfu 0.89%
iter 1497: loss 0.2740, time 140.54ms, mfu 0.90%
iter 1498: loss 0.2700, time 150.29ms, mfu 0.89%
iter 1499: loss 0.2789, time 144.83ms, mfu 0.89%
step 1500: train loss 0.2756, val loss 0.2829
saving checkpoint to out-addition-cot
iter 1500: loss 0.2675, time 2794.44ms, mfu 0.81%
iter 1501: loss 0.2711, time 122.17ms, mfu 0.83%
iter 1502: loss 0.2851, time 131.17ms, mfu 0.85%
iter 1503: loss 0.2800, time 132.28ms, mfu 0.86%
iter 1504: loss 0.2788, time 127.55ms, mfu 0.88%
iter 1505: loss 0.2792, time 126.89ms, mfu 0.89%
iter 1506: loss 0.2858, time 134.29ms, mfu 0.90%
iter 1507: loss 0.2832, time 132.90ms, mfu 0.91%
iter 1508: loss 0.2808, time 133.74ms, mfu 0.92%
iter 1509: loss 0.3141, time 141.02ms, mfu 0.92%
iter 1510: loss 0.3133, time 139.10ms, mfu 0.92%
iter 1511: loss 0.3208, time 152.71ms, mfu 0.91%
iter 1512: loss 0.3258, time 149.96ms, mfu 0.91%
iter 1513: loss 0.2866, time 156.37ms, mfu 0.90%
iter 1514: loss 0.2879, time 145.65ms, mfu 0.90%
iter 1515: loss 0.2823, time 158.89ms, mfu 0.89%
iter 1516: loss 0.2784, time 151.69ms, mfu 0.89%
iter 1517: loss 0.2959, time 139.82ms, mfu 0.89%
iter 1518: loss 0.2876, time 153.32ms, mfu 0.89%
iter 1519: loss 0.2898, time 157.19ms, mfu 0.88%
iter 1520: loss 0.2863, time 148.15ms, mfu 0.88%
iter 1521: loss 0.2741, time 156.79ms, mfu 0.88%
iter 1522: loss 0.2895, time 148.46ms, mfu 0.88%
iter 1523: loss 0.2699, time 153.96ms, mfu 0.87%
iter 1524: loss 0.2770, time 153.65ms, mfu 0.87%
iter 1525: loss 0.2870, time 151.28ms, mfu 0.87%
iter 1526: loss 0.2722, time 159.94ms, mfu 0.86%
iter 1527: loss 0.2786, time 146.30ms, mfu 0.87%
iter 1528: loss 0.2701, time 156.06ms, mfu 0.86%
iter 1529: loss 0.2688, time 155.78ms, mfu 0.86%
iter 1530: loss 0.2735, time 163.96ms, mfu 0.85%
iter 1531: loss 0.2709, time 145.97ms, mfu 0.86%
iter 1532: loss 0.2772, time 154.75ms, mfu 0.86%
iter 1533: loss 0.2704, time 154.90ms, mfu 0.86%
iter 1534: loss 0.2994, time 150.25ms, mfu 0.86%
iter 1535: loss 0.2731, time 154.82ms, mfu 0.85%
iter 1536: loss 0.2734, time 155.90ms, mfu 0.85%
iter 1537: loss 0.2736, time 153.36ms, mfu 0.85%
iter 1538: loss 0.2668, time 148.19ms, mfu 0.86%
iter 1539: loss 0.2731, time 154.92ms, mfu 0.85%
iter 1540: loss 0.2697, time 146.03ms, mfu 0.86%
iter 1541: loss 0.2626, time 153.36ms, mfu 0.86%
iter 1542: loss 0.2709, time 149.69ms, mfu 0.86%
iter 1543: loss 0.2719, time 143.64ms, mfu 0.86%
iter 1544: loss 0.2719, time 150.37ms, mfu 0.86%
iter 1545: loss 0.2641, time 151.86ms, mfu 0.86%
iter 1546: loss 0.2840, time 151.42ms, mfu 0.86%
iter 1547: loss 0.2828, time 147.61ms, mfu 0.86%
iter 1548: loss 0.2652, time 147.53ms, mfu 0.87%
iter 1549: loss 0.2725, time 143.68ms, mfu 0.87%
iter 1550: loss 0.2707, time 160.01ms, mfu 0.86%
iter 1551: loss 0.2758, time 142.73ms, mfu 0.87%
iter 1552: loss 0.2691, time 148.39ms, mfu 0.87%
iter 1553: loss 0.2767, time 146.80ms, mfu 0.87%
iter 1554: loss 0.2803, time 150.34ms, mfu 0.87%
iter 1555: loss 0.2726, time 149.18ms, mfu 0.87%
iter 1556: loss 0.2697, time 142.56ms, mfu 0.88%
iter 1557: loss 0.2805, time 147.58ms, mfu 0.88%
iter 1558: loss 0.2697, time 138.44ms, mfu 0.88%
iter 1559: loss 0.2744, time 159.43ms, mfu 0.88%
iter 1560: loss 0.2825, time 143.70ms, mfu 0.88%
iter 1561: loss 0.2851, time 139.32ms, mfu 0.89%
iter 1562: loss 0.2791, time 151.08ms, mfu 0.88%
iter 1563: loss 0.2858, time 145.63ms, mfu 0.88%
iter 1564: loss 0.2717, time 149.04ms, mfu 0.88%
iter 1565: loss 0.2663, time 139.77ms, mfu 0.89%
iter 1566: loss 0.2749, time 143.41ms, mfu 0.89%
iter 1567: loss 0.2726, time 144.21ms, mfu 0.89%
iter 1568: loss 0.2714, time 144.82ms, mfu 0.89%
iter 1569: loss 0.2647, time 142.20ms, mfu 0.89%
iter 1570: loss 0.2698, time 146.12ms, mfu 0.89%
iter 1571: loss 0.2769, time 143.25ms, mfu 0.90%
iter 1572: loss 0.2623, time 142.88ms, mfu 0.90%
iter 1573: loss 0.2762, time 147.75ms, mfu 0.90%
iter 1574: loss 0.2655, time 141.82ms, mfu 0.90%
iter 1575: loss 0.2636, time 147.81ms, mfu 0.90%
iter 1576: loss 0.2704, time 146.11ms, mfu 0.90%
iter 1577: loss 0.2739, time 149.88ms, mfu 0.89%
iter 1578: loss 0.2769, time 141.98ms, mfu 0.90%
iter 1579: loss 0.2855, time 139.10ms, mfu 0.90%
iter 1580: loss 0.2670, time 154.83ms, mfu 0.89%
iter 1581: loss 0.2733, time 147.42ms, mfu 0.89%
iter 1582: loss 0.2738, time 140.45ms, mfu 0.90%
iter 1583: loss 0.2732, time 146.74ms, mfu 0.90%
iter 1584: loss 0.2751, time 142.06ms, mfu 0.90%
iter 1585: loss 0.2698, time 148.06ms, mfu 0.90%
iter 1586: loss 0.2678, time 147.77ms, mfu 0.89%
iter 1587: loss 0.2621, time 144.70ms, mfu 0.90%
iter 1588: loss 0.2846, time 144.29ms, mfu 0.90%
iter 1589: loss 0.2655, time 146.71ms, mfu 0.89%
iter 1590: loss 0.2627, time 147.35ms, mfu 0.89%
iter 1591: loss 0.2639, time 146.20ms, mfu 0.89%
iter 1592: loss 0.2649, time 150.72ms, mfu 0.89%
iter 1593: loss 0.2797, time 144.72ms, mfu 0.89%
iter 1594: loss 0.2604, time 145.98ms, mfu 0.89%
iter 1595: loss 0.2618, time 162.31ms, mfu 0.88%
iter 1596: loss 0.2684, time 145.62ms, mfu 0.88%
iter 1597: loss 0.2693, time 153.76ms, mfu 0.88%
iter 1598: loss 0.2656, time 150.93ms, mfu 0.88%
iter 1599: loss 0.2768, time 151.93ms, mfu 0.88%
iter 1600: loss 0.2654, time 152.67ms, mfu 0.87%
iter 1601: loss 0.2753, time 149.08ms, mfu 0.87%
iter 1602: loss 0.2672, time 153.68ms, mfu 0.87%
iter 1603: loss 0.2796, time 151.11ms, mfu 0.87%
iter 1604: loss 0.2774, time 151.85ms, mfu 0.87%
iter 1605: loss 0.2681, time 146.79ms, mfu 0.87%
iter 1606: loss 0.2749, time 144.14ms, mfu 0.87%
iter 1607: loss 0.2577, time 159.24ms, mfu 0.87%
iter 1608: loss 0.2875, time 144.49ms, mfu 0.87%
iter 1609: loss 0.2660, time 147.20ms, mfu 0.87%
iter 1610: loss 0.2790, time 150.43ms, mfu 0.87%
iter 1611: loss 0.2817, time 149.34ms, mfu 0.87%
iter 1612: loss 0.2727, time 149.02ms, mfu 0.87%
iter 1613: loss 0.2790, time 139.08ms, mfu 0.88%
iter 1614: loss 0.2616, time 149.07ms, mfu 0.88%
iter 1615: loss 0.2708, time 141.50ms, mfu 0.88%
iter 1616: loss 0.2555, time 149.73ms, mfu 0.88%
iter 1617: loss 0.2814, time 145.99ms, mfu 0.88%
iter 1618: loss 0.2662, time 143.90ms, mfu 0.88%
iter 1619: loss 0.2723, time 138.42ms, mfu 0.89%
iter 1620: loss 0.2624, time 153.02ms, mfu 0.89%
iter 1621: loss 0.2587, time 147.89ms, mfu 0.89%
iter 1622: loss 0.2541, time 143.75ms, mfu 0.89%
iter 1623: loss 0.2616, time 145.10ms, mfu 0.89%
iter 1624: loss 0.2493, time 139.20ms, mfu 0.89%
iter 1625: loss 0.2640, time 152.33ms, mfu 0.89%
iter 1626: loss 0.2658, time 150.35ms, mfu 0.89%
iter 1627: loss 0.2587, time 139.79ms, mfu 0.89%
iter 1628: loss 0.2700, time 144.59ms, mfu 0.89%
iter 1629: loss 0.2569, time 136.96ms, mfu 0.90%
iter 1630: loss 0.2626, time 132.94ms, mfu 0.91%
iter 1631: loss 0.2645, time 144.20ms, mfu 0.91%
iter 1632: loss 0.2563, time 135.16ms, mfu 0.91%
iter 1633: loss 0.2596, time 129.39ms, mfu 0.92%
iter 1634: loss 0.2455, time 141.84ms, mfu 0.92%
iter 1635: loss 0.2600, time 133.17ms, mfu 0.93%
iter 1636: loss 0.2697, time 147.06ms, mfu 0.92%
iter 1637: loss 0.2511, time 118.45ms, mfu 0.94%
iter 1638: loss 0.2595, time 128.95ms, mfu 0.95%
iter 1639: loss 0.2601, time 130.46ms, mfu 0.95%
iter 1640: loss 0.2453, time 134.35ms, mfu 0.95%
iter 1641: loss 0.2513, time 135.44ms, mfu 0.96%
iter 1642: loss 0.2450, time 126.35ms, mfu 0.96%
iter 1643: loss 0.2508, time 127.78ms, mfu 0.97%
iter 1644: loss 0.2564, time 129.91ms, mfu 0.97%
iter 1645: loss 0.2468, time 128.61ms, mfu 0.98%
iter 1646: loss 0.2519, time 131.72ms, mfu 0.98%
iter 1647: loss 0.2666, time 122.68ms, mfu 0.99%
iter 1648: loss 0.2549, time 143.10ms, mfu 0.98%
iter 1649: loss 0.2516, time 108.46ms, mfu 1.00%
iter 1650: loss 0.2477, time 132.89ms, mfu 1.00%
iter 1651: loss 0.2463, time 132.17ms, mfu 1.00%
iter 1652: loss 0.2491, time 128.85ms, mfu 1.00%
iter 1653: loss 0.2692, time 132.46ms, mfu 1.00%
iter 1654: loss 0.2546, time 134.06ms, mfu 0.99%
iter 1655: loss 0.2642, time 124.14ms, mfu 1.00%
iter 1656: loss 0.2624, time 134.45ms, mfu 1.00%
iter 1657: loss 0.2534, time 128.54ms, mfu 1.00%
iter 1658: loss 0.2628, time 123.82ms, mfu 1.00%
iter 1659: loss 0.2603, time 127.49ms, mfu 1.01%
iter 1660: loss 0.2516, time 125.83ms, mfu 1.01%
iter 1661: loss 0.2463, time 137.08ms, mfu 1.00%
iter 1662: loss 0.2574, time 131.37ms, mfu 1.00%
iter 1663: loss 0.2570, time 131.68ms, mfu 1.00%
iter 1664: loss 0.2559, time 138.32ms, mfu 0.99%
iter 1665: loss 0.2537, time 123.29ms, mfu 1.00%
iter 1666: loss 0.2525, time 136.46ms, mfu 1.00%
iter 1667: loss 0.2508, time 131.20ms, mfu 1.00%
iter 1668: loss 0.2574, time 130.94ms, mfu 1.00%
iter 1669: loss 0.2655, time 131.82ms, mfu 0.99%
iter 1670: loss 0.2545, time 130.32ms, mfu 1.00%
iter 1671: loss 0.2561, time 147.06ms, mfu 0.98%
iter 1672: loss 0.2558, time 131.52ms, mfu 0.99%
iter 1673: loss 0.2553, time 146.36ms, mfu 0.98%
iter 1674: loss 0.2478, time 133.98ms, mfu 0.98%
iter 1675: loss 0.2627, time 131.08ms, mfu 0.98%
iter 1676: loss 0.2573, time 145.63ms, mfu 0.97%
iter 1677: loss 0.2570, time 131.25ms, mfu 0.97%
iter 1678: loss 0.2703, time 138.76ms, mfu 0.97%
iter 1679: loss 0.2674, time 136.69ms, mfu 0.97%
iter 1680: loss 0.2495, time 141.00ms, mfu 0.96%
iter 1681: loss 0.2719, time 138.89ms, mfu 0.96%
iter 1682: loss 0.2517, time 130.20ms, mfu 0.96%
iter 1683: loss 0.2600, time 127.64ms, mfu 0.97%
iter 1684: loss 0.2480, time 133.02ms, mfu 0.97%
iter 1685: loss 0.2558, time 128.43ms, mfu 0.97%
iter 1686: loss 0.2667, time 126.77ms, mfu 0.98%
iter 1687: loss 0.2537, time 131.60ms, mfu 0.98%
iter 1688: loss 0.2660, time 134.17ms, mfu 0.98%
iter 1689: loss 0.2460, time 132.38ms, mfu 0.98%
iter 1690: loss 0.2642, time 130.76ms, mfu 0.98%
iter 1691: loss 0.2434, time 128.11ms, mfu 0.99%
iter 1692: loss 0.2698, time 126.29ms, mfu 0.99%
iter 1693: loss 0.2652, time 130.02ms, mfu 0.99%
iter 1694: loss 0.2663, time 128.75ms, mfu 0.99%
iter 1695: loss 0.2677, time 129.87ms, mfu 0.99%
iter 1696: loss 0.2551, time 125.59ms, mfu 1.00%
iter 1697: loss 0.2511, time 131.54ms, mfu 1.00%
iter 1698: loss 0.2665, time 122.36ms, mfu 1.00%
iter 1699: loss 0.2595, time 132.21ms, mfu 1.00%
iter 1700: loss 0.2528, time 136.10ms, mfu 1.00%
iter 1701: loss 0.2514, time 126.25ms, mfu 1.00%
iter 1702: loss 0.2703, time 127.54ms, mfu 1.00%
iter 1703: loss 0.2533, time 127.72ms, mfu 1.01%
iter 1704: loss 0.2612, time 136.29ms, mfu 1.00%
iter 1705: loss 0.2597, time 122.53ms, mfu 1.01%
iter 1706: loss 0.2507, time 128.93ms, mfu 1.01%
iter 1707: loss 0.2497, time 127.59ms, mfu 1.01%
iter 1708: loss 0.2572, time 127.79ms, mfu 1.01%
iter 1709: loss 0.2641, time 123.00ms, mfu 1.01%
iter 1710: loss 0.2421, time 136.86ms, mfu 1.01%
iter 1711: loss 0.2548, time 130.93ms, mfu 1.01%
iter 1712: loss 0.2720, time 134.09ms, mfu 1.00%
iter 1713: loss 0.2586, time 128.77ms, mfu 1.00%
iter 1714: loss 0.2656, time 133.21ms, mfu 1.00%
iter 1715: loss 0.2508, time 129.67ms, mfu 1.00%
iter 1716: loss 0.2658, time 130.16ms, mfu 1.00%
iter 1717: loss 0.2605, time 131.39ms, mfu 1.00%
iter 1718: loss 0.2499, time 138.46ms, mfu 0.99%
iter 1719: loss 0.2463, time 124.16ms, mfu 1.00%
iter 1720: loss 0.2435, time 131.22ms, mfu 1.00%
iter 1721: loss 0.2511, time 129.85ms, mfu 1.00%
iter 1722: loss 0.2476, time 131.62ms, mfu 1.00%
iter 1723: loss 0.2456, time 128.92ms, mfu 1.00%
iter 1724: loss 0.2455, time 130.83ms, mfu 1.00%
iter 1725: loss 0.2462, time 129.13ms, mfu 1.00%
iter 1726: loss 0.2594, time 133.77ms, mfu 1.00%
iter 1727: loss 0.2537, time 127.54ms, mfu 1.00%
iter 1728: loss 0.2658, time 129.63ms, mfu 1.00%
iter 1729: loss 0.2507, time 128.67ms, mfu 1.00%
iter 1730: loss 0.2586, time 131.48ms, mfu 1.00%
iter 1731: loss 0.2597, time 133.62ms, mfu 1.00%
iter 1732: loss 0.2531, time 129.79ms, mfu 1.00%
iter 1733: loss 0.2752, time 129.29ms, mfu 1.00%
iter 1734: loss 0.2630, time 127.67ms, mfu 1.00%
iter 1735: loss 0.2744, time 131.94ms, mfu 1.00%
iter 1736: loss 0.2633, time 123.95ms, mfu 1.01%
iter 1737: loss 0.2676, time 131.05ms, mfu 1.00%
iter 1738: loss 0.2654, time 130.22ms, mfu 1.00%
iter 1739: loss 0.2486, time 127.76ms, mfu 1.01%
iter 1740: loss 0.2537, time 126.91ms, mfu 1.01%
iter 1741: loss 0.2561, time 128.38ms, mfu 1.01%
iter 1742: loss 0.2508, time 131.27ms, mfu 1.01%
iter 1743: loss 0.2526, time 130.61ms, mfu 1.01%
iter 1744: loss 0.2580, time 128.41ms, mfu 1.01%
iter 1745: loss 0.2526, time 128.15ms, mfu 1.01%
iter 1746: loss 0.2569, time 130.01ms, mfu 1.01%
iter 1747: loss 0.2526, time 132.35ms, mfu 1.00%
iter 1748: loss 0.2568, time 128.32ms, mfu 1.01%
iter 1749: loss 0.2470, time 124.87ms, mfu 1.01%
step 1750: train loss 0.2582, val loss 0.2617
saving checkpoint to out-addition-cot
iter 1750: loss 0.2555, time 2593.23ms, mfu 0.91%
iter 1751: loss 0.2427, time 114.28ms, mfu 0.94%
iter 1752: loss 0.2551, time 122.16ms, mfu 0.95%
iter 1753: loss 0.2486, time 116.45ms, mfu 0.97%
iter 1754: loss 0.2427, time 122.66ms, mfu 0.98%
iter 1755: loss 0.2445, time 121.98ms, mfu 0.98%
iter 1756: loss 0.2651, time 130.67ms, mfu 0.99%
iter 1757: loss 0.2547, time 125.89ms, mfu 0.99%
iter 1758: loss 0.2565, time 129.04ms, mfu 0.99%
iter 1759: loss 0.2471, time 130.01ms, mfu 0.99%
iter 1760: loss 0.2620, time 139.87ms, mfu 0.99%
iter 1761: loss 0.2456, time 137.37ms, mfu 0.98%
iter 1762: loss 0.2532, time 125.18ms, mfu 0.99%
iter 1763: loss 0.2475, time 137.92ms, mfu 0.98%
iter 1764: loss 0.2454, time 137.66ms, mfu 0.98%
iter 1765: loss 0.2468, time 131.72ms, mfu 0.98%
iter 1766: loss 0.2491, time 136.85ms, mfu 0.98%
iter 1767: loss 0.2441, time 130.93ms, mfu 0.98%
iter 1768: loss 0.2508, time 128.78ms, mfu 0.98%
iter 1769: loss 0.2416, time 134.67ms, mfu 0.98%
iter 1770: loss 0.2400, time 129.96ms, mfu 0.98%
iter 1771: loss 0.2482, time 130.85ms, mfu 0.99%
iter 1772: loss 0.2397, time 137.18ms, mfu 0.98%
iter 1773: loss 0.2464, time 126.34ms, mfu 0.99%
iter 1774: loss 0.2391, time 130.32ms, mfu 0.99%
iter 1775: loss 0.2494, time 123.99ms, mfu 0.99%
iter 1776: loss 0.2485, time 137.20ms, mfu 0.99%
iter 1777: loss 0.2416, time 130.08ms, mfu 0.99%
iter 1778: loss 0.2492, time 138.20ms, mfu 0.99%
iter 1779: loss 0.2501, time 121.32ms, mfu 0.99%
iter 1780: loss 0.2466, time 130.28ms, mfu 1.00%
