Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 50257 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 16.01M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 16,077,056 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 1341: loss 0.3357, time 136.77ms, mfu 0.95%
iter 1342: loss 0.3386, time 139.17ms, mfu 0.95%
iter 1343: loss 0.3074, time 132.04ms, mfu 0.95%
iter 1344: loss 0.3057, time 142.61ms, mfu 0.95%
iter 1345: loss 0.3148, time 133.82ms, mfu 0.95%
iter 1346: loss 0.3188, time 138.31ms, mfu 0.95%
iter 1347: loss 0.3146, time 128.31ms, mfu 0.95%
iter 1348: loss 0.3085, time 147.82ms, mfu 0.95%
iter 1349: loss 0.2979, time 133.54ms, mfu 0.95%
iter 1350: loss 0.3111, time 137.99ms, mfu 0.95%
iter 1351: loss 0.3105, time 133.99ms, mfu 0.95%
iter 1352: loss 0.3243, time 136.32ms, mfu 0.95%
iter 1353: loss 0.3348, time 134.10ms, mfu 0.95%
iter 1354: loss 0.3400, time 140.98ms, mfu 0.95%
iter 1355: loss 0.3178, time 132.89ms, mfu 0.95%
iter 1356: loss 0.3199, time 135.99ms, mfu 0.95%
iter 1357: loss 0.3081, time 137.23ms, mfu 0.95%
iter 1358: loss 0.2933, time 145.94ms, mfu 0.95%
iter 1359: loss 0.3006, time 136.15ms, mfu 0.95%
iter 1360: loss 0.2932, time 136.23ms, mfu 0.95%
iter 1361: loss 0.2983, time 131.88ms, mfu 0.95%
iter 1362: loss 0.3032, time 139.12ms, mfu 0.95%
iter 1363: loss 0.2907, time 128.07ms, mfu 0.96%
iter 1364: loss 0.2968, time 138.11ms, mfu 0.96%
iter 1365: loss 0.2992, time 139.79ms, mfu 0.95%
iter 1366: loss 0.2985, time 139.29ms, mfu 0.95%
iter 1367: loss 0.2948, time 133.81ms, mfu 0.95%
iter 1368: loss 0.2911, time 138.45ms, mfu 0.95%
iter 1369: loss 0.2935, time 141.52ms, mfu 0.95%
iter 1370: loss 0.2938, time 139.44ms, mfu 0.95%
iter 1371: loss 0.2862, time 139.22ms, mfu 0.95%
iter 1372: loss 0.3088, time 131.13ms, mfu 0.95%
iter 1373: loss 0.2995, time 145.34ms, mfu 0.95%
iter 1374: loss 0.2844, time 142.81ms, mfu 0.94%
iter 1375: loss 0.2954, time 135.99ms, mfu 0.94%
iter 1376: loss 0.2945, time 136.62ms, mfu 0.95%
iter 1377: loss 0.2773, time 136.12ms, mfu 0.95%
iter 1378: loss 0.2886, time 139.58ms, mfu 0.95%
iter 1379: loss 0.2930, time 138.58ms, mfu 0.94%
iter 1380: loss 0.2833, time 134.74ms, mfu 0.95%
iter 1381: loss 0.2912, time 142.38ms, mfu 0.94%
iter 1382: loss 0.2995, time 127.97ms, mfu 0.95%
iter 1383: loss 0.2900, time 130.96ms, mfu 0.96%
iter 1384: loss 0.2992, time 142.28ms, mfu 0.95%
iter 1385: loss 0.2847, time 133.23ms, mfu 0.95%
iter 1386: loss 0.2911, time 136.45ms, mfu 0.95%
iter 1387: loss 0.2916, time 147.17ms, mfu 0.95%
iter 1388: loss 0.2878, time 138.59ms, mfu 0.95%
iter 1389: loss 0.2947, time 136.69ms, mfu 0.95%
iter 1390: loss 0.2965, time 138.59ms, mfu 0.95%
iter 1391: loss 0.2813, time 138.13ms, mfu 0.95%
iter 1392: loss 0.2946, time 137.74ms, mfu 0.95%
iter 1393: loss 0.2894, time 135.88ms, mfu 0.95%
iter 1394: loss 0.2912, time 137.04ms, mfu 0.95%
iter 1395: loss 0.2878, time 142.90ms, mfu 0.94%
iter 1396: loss 0.2774, time 129.78ms, mfu 0.95%
iter 1397: loss 0.2947, time 136.02ms, mfu 0.95%
iter 1398: loss 0.2935, time 128.39ms, mfu 0.96%
iter 1399: loss 0.2948, time 141.47ms, mfu 0.95%
iter 1400: loss 0.3160, time 135.58ms, mfu 0.95%
iter 1401: loss 0.2945, time 141.90ms, mfu 0.95%
iter 1402: loss 0.3308, time 137.31ms, mfu 0.95%
iter 1403: loss 0.3624, time 137.61ms, mfu 0.95%
iter 1404: loss 0.3035, time 144.38ms, mfu 0.95%
iter 1405: loss 0.3194, time 135.98ms, mfu 0.95%
iter 1406: loss 0.2946, time 134.37ms, mfu 0.95%
iter 1407: loss 0.3096, time 146.91ms, mfu 0.94%
iter 1408: loss 0.3082, time 137.18ms, mfu 0.94%
iter 1409: loss 0.2957, time 143.41ms, mfu 0.94%
iter 1410: loss 0.3166, time 132.01ms, mfu 0.94%
iter 1411: loss 0.2968, time 138.10ms, mfu 0.94%
iter 1412: loss 0.3017, time 137.91ms, mfu 0.94%
iter 1413: loss 0.3885, time 143.49ms, mfu 0.94%
iter 1414: loss 0.3185, time 137.44ms, mfu 0.94%
iter 1415: loss 0.2971, time 138.20ms, mfu 0.94%
iter 1416: loss 0.3084, time 136.66ms, mfu 0.94%
iter 1417: loss 0.2952, time 136.54ms, mfu 0.94%
iter 1418: loss 0.3002, time 138.12ms, mfu 0.94%
iter 1419: loss 0.3029, time 135.66ms, mfu 0.95%
iter 1420: loss 0.2941, time 137.92ms, mfu 0.95%
iter 1421: loss 0.2955, time 138.21ms, mfu 0.95%
iter 1422: loss 0.3060, time 141.44ms, mfu 0.94%
iter 1423: loss 0.2871, time 135.34ms, mfu 0.94%
iter 1424: loss 0.3061, time 132.21ms, mfu 0.95%
iter 1425: loss 0.3006, time 140.58ms, mfu 0.95%
iter 1426: loss 0.2944, time 138.36ms, mfu 0.95%
iter 1427: loss 0.2807, time 135.28ms, mfu 0.95%
iter 1428: loss 0.2950, time 138.65ms, mfu 0.95%
iter 1429: loss 0.2915, time 134.89ms, mfu 0.95%
iter 1430: loss 0.2867, time 143.41ms, mfu 0.94%
iter 1431: loss 0.2843, time 136.32ms, mfu 0.95%
iter 1432: loss 0.2939, time 131.44ms, mfu 0.95%
iter 1433: loss 0.2775, time 138.03ms, mfu 0.95%
iter 1434: loss 0.2881, time 136.76ms, mfu 0.95%
iter 1435: loss 0.2950, time 135.49ms, mfu 0.95%
iter 1436: loss 0.2727, time 136.16ms, mfu 0.95%
iter 1437: loss 0.3010, time 140.04ms, mfu 0.95%
iter 1438: loss 0.2842, time 137.68ms, mfu 0.95%
iter 1439: loss 0.2797, time 133.63ms, mfu 0.95%
iter 1440: loss 0.2987, time 138.62ms, mfu 0.95%
iter 1441: loss 0.2788, time 138.51ms, mfu 0.95%
iter 1442: loss 0.2859, time 136.05ms, mfu 0.95%
iter 1443: loss 0.2756, time 132.20ms, mfu 0.95%
iter 1444: loss 0.2741, time 138.96ms, mfu 0.95%
iter 1445: loss 0.2830, time 137.12ms, mfu 0.95%
iter 1446: loss 0.2911, time 144.94ms, mfu 0.95%
iter 1447: loss 0.2769, time 137.89ms, mfu 0.95%
iter 1448: loss 0.2731, time 141.13ms, mfu 0.94%
iter 1449: loss 0.2874, time 142.40ms, mfu 0.94%
iter 1450: loss 0.2769, time 134.59ms, mfu 0.94%
iter 1451: loss 0.2777, time 142.91ms, mfu 0.94%
iter 1452: loss 0.2749, time 136.44ms, mfu 0.94%
iter 1453: loss 0.2939, time 137.48ms, mfu 0.94%
iter 1454: loss 0.2743, time 137.16ms, mfu 0.94%
iter 1455: loss 0.2724, time 139.43ms, mfu 0.94%
iter 1456: loss 0.2763, time 140.12ms, mfu 0.94%
iter 1457: loss 0.2794, time 133.49ms, mfu 0.94%
iter 1458: loss 0.2717, time 134.67ms, mfu 0.95%
iter 1459: loss 0.2684, time 136.55ms, mfu 0.95%
iter 1460: loss 0.2723, time 141.25ms, mfu 0.95%
iter 1461: loss 0.2690, time 132.16ms, mfu 0.95%
iter 1462: loss 0.2748, time 136.35ms, mfu 0.95%
iter 1463: loss 0.2728, time 136.23ms, mfu 0.95%
iter 1464: loss 0.2889, time 136.34ms, mfu 0.95%
iter 1465: loss 0.2882, time 135.47ms, mfu 0.95%
iter 1466: loss 0.2865, time 136.64ms, mfu 0.95%
iter 1467: loss 0.2671, time 140.35ms, mfu 0.95%
iter 1468: loss 0.2836, time 139.94ms, mfu 0.95%
iter 1469: loss 0.2880, time 135.09ms, mfu 0.95%
iter 1470: loss 0.2797, time 139.95ms, mfu 0.95%
iter 1471: loss 0.2944, time 130.64ms, mfu 0.95%
iter 1472: loss 0.2907, time 135.81ms, mfu 0.95%
iter 1473: loss 0.3069, time 135.02ms, mfu 0.95%
iter 1474: loss 0.2976, time 133.51ms, mfu 0.96%
iter 1475: loss 0.2749, time 139.09ms, mfu 0.95%
iter 1476: loss 0.3011, time 138.79ms, mfu 0.95%
iter 1477: loss 0.2857, time 137.30ms, mfu 0.95%
iter 1478: loss 0.2784, time 137.10ms, mfu 0.95%
iter 1479: loss 0.2830, time 139.97ms, mfu 0.95%
iter 1480: loss 0.2897, time 131.94ms, mfu 0.95%
iter 1481: loss 0.2891, time 138.07ms, mfu 0.95%
iter 1482: loss 0.2853, time 136.45ms, mfu 0.95%
iter 1483: loss 0.2744, time 140.33ms, mfu 0.95%
iter 1484: loss 0.2874, time 141.68ms, mfu 0.95%
iter 1485: loss 0.2762, time 136.91ms, mfu 0.95%
iter 1486: loss 0.2738, time 138.74ms, mfu 0.95%
iter 1487: loss 0.2933, time 140.80ms, mfu 0.94%
iter 1488: loss 0.2938, time 142.39ms, mfu 0.94%
iter 1489: loss 0.2762, time 134.09ms, mfu 0.94%
iter 1490: loss 0.2722, time 138.51ms, mfu 0.94%
iter 1491: loss 0.2919, time 137.81ms, mfu 0.94%
iter 1492: loss 0.2876, time 138.00ms, mfu 0.94%
iter 1493: loss 0.2690, time 145.23ms, mfu 0.94%
iter 1494: loss 0.2702, time 139.16ms, mfu 0.94%
iter 1495: loss 0.2776, time 129.97ms, mfu 0.95%
iter 1496: loss 0.2725, time 138.77ms, mfu 0.94%
iter 1497: loss 0.2740, time 141.67ms, mfu 0.94%
iter 1498: loss 0.2700, time 136.11ms, mfu 0.94%
iter 1499: loss 0.2789, time 135.77ms, mfu 0.95%
step 1500: train loss 0.2756, val loss 0.2829
saving checkpoint to out-addition-scratch
iter 1500: loss 0.2675, time 2657.43ms, mfu 0.86%
iter 1501: loss 0.2711, time 119.54ms, mfu 0.88%
iter 1502: loss 0.2851, time 122.54ms, mfu 0.90%
iter 1503: loss 0.2800, time 122.69ms, mfu 0.91%
iter 1504: loss 0.2788, time 126.16ms, mfu 0.93%
iter 1505: loss 0.2792, time 120.95ms, mfu 0.94%
iter 1506: loss 0.2858, time 122.91ms, mfu 0.95%
iter 1507: loss 0.2832, time 124.37ms, mfu 0.96%
iter 1508: loss 0.2808, time 132.24ms, mfu 0.96%
iter 1509: loss 0.3141, time 131.41ms, mfu 0.97%
iter 1510: loss 0.3133, time 138.17ms, mfu 0.96%
iter 1511: loss 0.3208, time 146.51ms, mfu 0.96%
iter 1512: loss 0.3258, time 126.55ms, mfu 0.96%
iter 1513: loss 0.2866, time 149.52ms, mfu 0.96%
iter 1514: loss 0.2879, time 140.40ms, mfu 0.95%
iter 1515: loss 0.2823, time 145.19ms, mfu 0.95%
iter 1516: loss 0.2784, time 136.36ms, mfu 0.95%
iter 1517: loss 0.2959, time 138.88ms, mfu 0.95%
iter 1518: loss 0.2876, time 137.92ms, mfu 0.95%
iter 1519: loss 0.2898, time 141.51ms, mfu 0.94%
iter 1520: loss 0.2863, time 140.12ms, mfu 0.94%
iter 1521: loss 0.2741, time 133.58ms, mfu 0.95%
iter 1522: loss 0.2895, time 139.86ms, mfu 0.94%
iter 1523: loss 0.2699, time 145.56ms, mfu 0.94%
iter 1524: loss 0.2770, time 132.79ms, mfu 0.94%
iter 1525: loss 0.2870, time 140.79ms, mfu 0.94%
iter 1526: loss 0.2722, time 142.99ms, mfu 0.94%
iter 1527: loss 0.2786, time 136.66ms, mfu 0.94%
iter 1528: loss 0.2701, time 144.18ms, mfu 0.94%
iter 1529: loss 0.2688, time 138.97ms, mfu 0.94%
iter 1530: loss 0.2735, time 139.07ms, mfu 0.94%
iter 1531: loss 0.2709, time 133.01ms, mfu 0.94%
iter 1532: loss 0.2772, time 147.58ms, mfu 0.94%
iter 1533: loss 0.2704, time 136.32ms, mfu 0.94%
iter 1534: loss 0.2994, time 140.38ms, mfu 0.94%
iter 1535: loss 0.2731, time 139.56ms, mfu 0.94%
iter 1536: loss 0.2734, time 138.09ms, mfu 0.94%
iter 1537: loss 0.2736, time 142.64ms, mfu 0.93%
iter 1538: loss 0.2668, time 141.06ms, mfu 0.93%
iter 1539: loss 0.2731, time 135.65ms, mfu 0.94%
iter 1540: loss 0.2697, time 145.41ms, mfu 0.93%
iter 1541: loss 0.2626, time 139.70ms, mfu 0.93%
iter 1542: loss 0.2709, time 138.84ms, mfu 0.93%
iter 1543: loss 0.2719, time 138.93ms, mfu 0.93%
iter 1544: loss 0.2719, time 138.57ms, mfu 0.93%
iter 1545: loss 0.2641, time 142.61ms, mfu 0.93%
iter 1546: loss 0.2840, time 138.44ms, mfu 0.93%
iter 1547: loss 0.2828, time 139.74ms, mfu 0.93%
iter 1548: loss 0.2652, time 140.15ms, mfu 0.93%
iter 1549: loss 0.2725, time 135.82ms, mfu 0.94%
iter 1550: loss 0.2707, time 140.94ms, mfu 0.93%
iter 1551: loss 0.2758, time 136.69ms, mfu 0.94%
iter 1552: loss 0.2691, time 137.89ms, mfu 0.94%
iter 1553: loss 0.2767, time 145.87ms, mfu 0.93%
iter 1554: loss 0.2803, time 138.25ms, mfu 0.93%
iter 1555: loss 0.2726, time 134.12ms, mfu 0.94%
iter 1556: loss 0.2697, time 133.03ms, mfu 0.94%
iter 1557: loss 0.2805, time 138.01ms, mfu 0.94%
iter 1558: loss 0.2697, time 141.99ms, mfu 0.94%
iter 1559: loss 0.2744, time 134.12ms, mfu 0.94%
iter 1560: loss 0.2825, time 132.44ms, mfu 0.95%
iter 1561: loss 0.2851, time 146.80ms, mfu 0.94%
iter 1562: loss 0.2791, time 136.87ms, mfu 0.94%
iter 1563: loss 0.2858, time 138.44ms, mfu 0.94%
iter 1564: loss 0.2717, time 134.33ms, mfu 0.94%
iter 1565: loss 0.2663, time 136.88ms, mfu 0.95%
iter 1566: loss 0.2749, time 137.99ms, mfu 0.95%
iter 1567: loss 0.2726, time 131.01ms, mfu 0.95%
iter 1568: loss 0.2714, time 142.84ms, mfu 0.95%
iter 1569: loss 0.2647, time 137.47ms, mfu 0.95%
iter 1570: loss 0.2698, time 135.48ms, mfu 0.95%
iter 1571: loss 0.2769, time 135.95ms, mfu 0.95%
iter 1572: loss 0.2623, time 137.36ms, mfu 0.95%
iter 1573: loss 0.2762, time 136.15ms, mfu 0.95%
iter 1574: loss 0.2655, time 138.11ms, mfu 0.95%
iter 1575: loss 0.2636, time 137.04ms, mfu 0.95%
iter 1576: loss 0.2704, time 142.12ms, mfu 0.95%
iter 1577: loss 0.2739, time 130.98ms, mfu 0.95%
iter 1578: loss 0.2769, time 137.66ms, mfu 0.95%
iter 1579: loss 0.2855, time 144.30ms, mfu 0.95%
iter 1580: loss 0.2670, time 134.19ms, mfu 0.95%
iter 1581: loss 0.2733, time 140.26ms, mfu 0.95%
iter 1582: loss 0.2738, time 136.10ms, mfu 0.95%
iter 1583: loss 0.2732, time 145.94ms, mfu 0.94%
iter 1584: loss 0.2751, time 140.13ms, mfu 0.94%
iter 1585: loss 0.2698, time 142.08ms, mfu 0.94%
iter 1586: loss 0.2678, time 131.68ms, mfu 0.94%
iter 1587: loss 0.2621, time 139.09ms, mfu 0.94%
iter 1588: loss 0.2846, time 137.91ms, mfu 0.94%
iter 1589: loss 0.2655, time 143.09ms, mfu 0.94%
iter 1590: loss 0.2627, time 133.79ms, mfu 0.94%
iter 1591: loss 0.2639, time 136.86ms, mfu 0.94%
iter 1592: loss 0.2649, time 140.99ms, mfu 0.94%
iter 1593: loss 0.2797, time 139.56ms, mfu 0.94%
iter 1594: loss 0.2604, time 134.51ms, mfu 0.94%
iter 1595: loss 0.2618, time 131.24ms, mfu 0.95%
iter 1596: loss 0.2684, time 143.81ms, mfu 0.94%
iter 1597: loss 0.2693, time 139.35ms, mfu 0.94%
iter 1598: loss 0.2656, time 131.00ms, mfu 0.95%
iter 1599: loss 0.2768, time 136.94ms, mfu 0.95%
iter 1600: loss 0.2654, time 137.12ms, mfu 0.95%
iter 1601: loss 0.2753, time 134.91ms, mfu 0.95%
iter 1602: loss 0.2672, time 134.91ms, mfu 0.95%
iter 1603: loss 0.2796, time 137.67ms, mfu 0.95%
iter 1604: loss 0.2774, time 142.63ms, mfu 0.95%
iter 1605: loss 0.2681, time 133.40ms, mfu 0.95%
iter 1606: loss 0.2749, time 126.91ms, mfu 0.96%
iter 1607: loss 0.2577, time 132.46ms, mfu 0.96%
iter 1608: loss 0.2875, time 144.74ms, mfu 0.95%
iter 1609: loss 0.2660, time 136.30ms, mfu 0.95%
iter 1610: loss 0.2790, time 135.60ms, mfu 0.96%
iter 1611: loss 0.2817, time 135.72ms, mfu 0.96%
iter 1612: loss 0.2727, time 133.06ms, mfu 0.96%
iter 1613: loss 0.2790, time 136.50ms, mfu 0.96%
iter 1614: loss 0.2616, time 145.56ms, mfu 0.95%
iter 1615: loss 0.2708, time 133.05ms, mfu 0.95%
iter 1616: loss 0.2555, time 132.75ms, mfu 0.96%
iter 1617: loss 0.2814, time 145.07ms, mfu 0.95%
iter 1618: loss 0.2662, time 140.15ms, mfu 0.95%
iter 1619: loss 0.2723, time 142.82ms, mfu 0.95%
iter 1620: loss 0.2624, time 151.29ms, mfu 0.94%
iter 1621: loss 0.2587, time 139.66ms, mfu 0.94%
iter 1622: loss 0.2541, time 139.51ms, mfu 0.94%
iter 1623: loss 0.2616, time 147.28ms, mfu 0.93%
iter 1624: loss 0.2493, time 148.94ms, mfu 0.93%
iter 1625: loss 0.2640, time 138.46ms, mfu 0.93%
iter 1626: loss 0.2658, time 140.66ms, mfu 0.93%
iter 1627: loss 0.2587, time 138.40ms, mfu 0.93%
iter 1628: loss 0.2700, time 149.31ms, mfu 0.92%
iter 1629: loss 0.2569, time 139.67ms, mfu 0.92%
iter 1630: loss 0.2626, time 140.72ms, mfu 0.92%
iter 1631: loss 0.2645, time 126.66ms, mfu 0.93%
iter 1632: loss 0.2563, time 148.60ms, mfu 0.93%
iter 1633: loss 0.2596, time 133.03ms, mfu 0.93%
iter 1634: loss 0.2455, time 143.09ms, mfu 0.93%
iter 1635: loss 0.2600, time 141.26ms, mfu 0.93%
iter 1636: loss 0.2697, time 139.05ms, mfu 0.93%
iter 1637: loss 0.2511, time 134.63ms, mfu 0.93%
iter 1638: loss 0.2595, time 140.49ms, mfu 0.93%
iter 1639: loss 0.2601, time 138.72ms, mfu 0.93%
iter 1640: loss 0.2453, time 136.99ms, mfu 0.94%
iter 1641: loss 0.2513, time 139.48ms, mfu 0.94%
iter 1642: loss 0.2450, time 135.01ms, mfu 0.94%
iter 1643: loss 0.2508, time 139.49ms, mfu 0.94%
iter 1644: loss 0.2564, time 127.25ms, mfu 0.95%
iter 1645: loss 0.2468, time 137.69ms, mfu 0.95%
iter 1646: loss 0.2519, time 143.73ms, mfu 0.94%
iter 1647: loss 0.2666, time 135.36ms, mfu 0.94%
iter 1648: loss 0.2549, time 140.74ms, mfu 0.94%
iter 1649: loss 0.2516, time 139.87ms, mfu 0.94%
iter 1650: loss 0.2477, time 132.16ms, mfu 0.95%
iter 1651: loss 0.2463, time 139.71ms, mfu 0.94%
iter 1652: loss 0.2491, time 139.44ms, mfu 0.94%
iter 1653: loss 0.2692, time 137.63ms, mfu 0.94%
iter 1654: loss 0.2546, time 140.34ms, mfu 0.94%
iter 1655: loss 0.2642, time 141.02ms, mfu 0.94%
iter 1656: loss 0.2624, time 142.80ms, mfu 0.94%
iter 1657: loss 0.2534, time 140.66ms, mfu 0.94%
iter 1658: loss 0.2628, time 138.99ms, mfu 0.94%
iter 1659: loss 0.2603, time 147.46ms, mfu 0.93%
iter 1660: loss 0.2516, time 151.15ms, mfu 0.92%
iter 1661: loss 0.2463, time 142.99ms, mfu 0.92%
iter 1662: loss 0.2574, time 137.68ms, mfu 0.93%
iter 1663: loss 0.2570, time 138.16ms, mfu 0.93%
iter 1664: loss 0.2559, time 139.11ms, mfu 0.93%
iter 1665: loss 0.2537, time 142.89ms, mfu 0.93%
iter 1666: loss 0.2525, time 134.11ms, mfu 0.93%
iter 1667: loss 0.2508, time 135.84ms, mfu 0.93%
iter 1668: loss 0.2574, time 138.99ms, mfu 0.93%
iter 1669: loss 0.2655, time 136.28ms, mfu 0.94%
iter 1670: loss 0.2545, time 145.59ms, mfu 0.93%
iter 1671: loss 0.2561, time 139.46ms, mfu 0.93%
iter 1672: loss 0.2558, time 140.14ms, mfu 0.93%
iter 1673: loss 0.2553, time 140.84ms, mfu 0.93%
iter 1674: loss 0.2478, time 141.72ms, mfu 0.93%
iter 1675: loss 0.2627, time 141.35ms, mfu 0.93%
iter 1676: loss 0.2573, time 147.16ms, mfu 0.92%
iter 1677: loss 0.2570, time 145.36ms, mfu 0.92%
iter 1678: loss 0.2703, time 139.31ms, mfu 0.92%
iter 1679: loss 0.2674, time 142.87ms, mfu 0.92%
iter 1680: loss 0.2495, time 145.29ms, mfu 0.92%
iter 1681: loss 0.2719, time 131.22ms, mfu 0.93%
iter 1682: loss 0.2517, time 148.59ms, mfu 0.92%
iter 1683: loss 0.2600, time 139.98ms, mfu 0.92%
iter 1684: loss 0.2480, time 145.46ms, mfu 0.92%
iter 1685: loss 0.2558, time 147.98ms, mfu 0.92%
iter 1686: loss 0.2667, time 132.34ms, mfu 0.92%
iter 1687: loss 0.2537, time 143.49ms, mfu 0.92%
iter 1688: loss 0.2660, time 139.96ms, mfu 0.92%
iter 1689: loss 0.2460, time 134.95ms, mfu 0.93%
iter 1690: loss 0.2642, time 139.93ms, mfu 0.93%
iter 1691: loss 0.2434, time 136.04ms, mfu 0.93%
iter 1692: loss 0.2698, time 146.39ms, mfu 0.93%
iter 1693: loss 0.2652, time 178.57ms, mfu 0.91%
iter 1694: loss 0.2663, time 135.02ms, mfu 0.91%
iter 1695: loss 0.2677, time 137.45ms, mfu 0.92%
iter 1696: loss 0.2551, time 142.31ms, mfu 0.92%
iter 1697: loss 0.2511, time 137.01ms, mfu 0.92%
iter 1698: loss 0.2665, time 140.32ms, mfu 0.92%
iter 1699: loss 0.2595, time 138.80ms, mfu 0.92%
iter 1700: loss 0.2528, time 138.83ms, mfu 0.92%
iter 1701: loss 0.2514, time 136.32ms, mfu 0.93%
iter 1702: loss 0.2703, time 140.58ms, mfu 0.93%
iter 1703: loss 0.2533, time 134.16ms, mfu 0.93%
iter 1704: loss 0.2612, time 142.33ms, mfu 0.93%
iter 1705: loss 0.2597, time 139.59ms, mfu 0.93%
iter 1706: loss 0.2507, time 137.39ms, mfu 0.93%
iter 1707: loss 0.2497, time 139.00ms, mfu 0.93%
iter 1708: loss 0.2572, time 151.41ms, mfu 0.93%
iter 1709: loss 0.2641, time 141.35ms, mfu 0.92%
iter 1710: loss 0.2421, time 152.42ms, mfu 0.92%
iter 1711: loss 0.2548, time 141.27ms, mfu 0.92%
iter 1712: loss 0.2720, time 146.77ms, mfu 0.92%
iter 1713: loss 0.2586, time 146.59ms, mfu 0.91%
iter 1714: loss 0.2656, time 142.81ms, mfu 0.91%
iter 1715: loss 0.2508, time 147.50ms, mfu 0.91%
iter 1716: loss 0.2658, time 140.77ms, mfu 0.91%
iter 1717: loss 0.2605, time 145.92ms, mfu 0.91%
iter 1718: loss 0.2499, time 138.51ms, mfu 0.91%
iter 1719: loss 0.2463, time 145.30ms, mfu 0.91%
iter 1720: loss 0.2435, time 139.11ms, mfu 0.91%
iter 1721: loss 0.2511, time 145.17ms, mfu 0.91%
iter 1722: loss 0.2476, time 142.90ms, mfu 0.91%
iter 1723: loss 0.2456, time 146.99ms, mfu 0.91%
iter 1724: loss 0.2455, time 137.38ms, mfu 0.91%
iter 1725: loss 0.2462, time 139.56ms, mfu 0.92%
iter 1726: loss 0.2594, time 149.49ms, mfu 0.91%
iter 1727: loss 0.2537, time 134.82ms, mfu 0.92%
iter 1728: loss 0.2658, time 141.08ms, mfu 0.92%
iter 1729: loss 0.2507, time 141.25ms, mfu 0.92%
iter 1730: loss 0.2586, time 143.26ms, mfu 0.92%
iter 1731: loss 0.2597, time 130.51ms, mfu 0.92%
iter 1732: loss 0.2531, time 145.98ms, mfu 0.92%
iter 1733: loss 0.2752, time 143.37ms, mfu 0.92%
iter 1734: loss 0.2630, time 139.74ms, mfu 0.92%
iter 1735: loss 0.2744, time 136.82ms, mfu 0.92%
iter 1736: loss 0.2633, time 141.20ms, mfu 0.92%
iter 1737: loss 0.2676, time 138.02ms, mfu 0.93%
iter 1738: loss 0.2654, time 140.59ms, mfu 0.93%
iter 1739: loss 0.2486, time 140.67ms, mfu 0.93%
iter 1740: loss 0.2537, time 133.51ms, mfu 0.93%
iter 1741: loss 0.2561, time 136.64ms, mfu 0.93%
iter 1742: loss 0.2508, time 145.90ms, mfu 0.93%
iter 1743: loss 0.2526, time 131.88ms, mfu 0.94%
iter 1744: loss 0.2580, time 149.84ms, mfu 0.93%
iter 1745: loss 0.2526, time 134.86ms, mfu 0.93%
iter 1746: loss 0.2569, time 138.44ms, mfu 0.93%
iter 1747: loss 0.2526, time 135.19ms, mfu 0.94%
iter 1748: loss 0.2568, time 137.41ms, mfu 0.94%
iter 1749: loss 0.2470, time 138.41ms, mfu 0.94%
step 1750: train loss 0.2582, val loss 0.2617
saving checkpoint to out-addition-scratch
iter 1750: loss 0.2555, time 2662.94ms, mfu 0.85%
iter 1751: loss 0.2427, time 129.25ms, mfu 0.86%
iter 1752: loss 0.2551, time 127.81ms, mfu 0.88%
iter 1753: loss 0.2486, time 123.10ms, mfu 0.90%
iter 1754: loss 0.2427, time 131.50ms, mfu 0.91%
iter 1755: loss 0.2445, time 129.91ms, mfu 0.92%
iter 1756: loss 0.2651, time 127.43ms, mfu 0.93%
iter 1757: loss 0.2547, time 132.89ms, mfu 0.93%
iter 1758: loss 0.2565, time 121.38ms, mfu 0.95%
iter 1759: loss 0.2471, time 147.07ms, mfu 0.94%
iter 1760: loss 0.2620, time 130.19ms, mfu 0.95%
iter 1761: loss 0.2456, time 137.78ms, mfu 0.95%
iter 1762: loss 0.2532, time 150.65ms, mfu 0.94%
iter 1763: loss 0.2475, time 143.88ms, mfu 0.94%
iter 1764: loss 0.2454, time 138.19ms, mfu 0.94%
iter 1765: loss 0.2468, time 151.68ms, mfu 0.93%
iter 1766: loss 0.2491, time 141.36ms, mfu 0.93%
iter 1767: loss 0.2441, time 138.46ms, mfu 0.93%
iter 1768: loss 0.2508, time 153.53ms, mfu 0.92%
iter 1769: loss 0.2416, time 133.46ms, mfu 0.93%
iter 1770: loss 0.2400, time 143.10ms, mfu 0.92%
iter 1771: loss 0.2482, time 143.48ms, mfu 0.92%
iter 1772: loss 0.2397, time 134.16ms, mfu 0.93%
iter 1773: loss 0.2464, time 152.46ms, mfu 0.92%
iter 1774: loss 0.2391, time 140.57ms, mfu 0.92%
iter 1775: loss 0.2494, time 143.22ms, mfu 0.92%
iter 1776: loss 0.2485, time 146.24ms, mfu 0.92%
iter 1777: loss 0.2416, time 143.52ms, mfu 0.92%
iter 1778: loss 0.2492, time 142.02ms, mfu 0.92%
iter 1779: loss 0.2501, time 136.62ms, mfu 0.92%
iter 1780: loss 0.2466, time 149.07ms, mfu 0.92%
